time,hurs_mean,hurs_stdev,hurs_min,hurs_max
1951-02-12 12:00:00,90.38678,1.0107893,89.204,93.548
1951-02-13 12:00:00,94.98017,1.1175494,92.116,96.76
1951-02-14 12:00:00,93.72956,0.81834537,92.252,95.192
1951-02-15 12:00:00,87.97165,1.5050967,85.556,90.912
1951-02-16 12:00:00,83.20278,2.6530435,78.78,86.576
1951-02-17 12:00:00,83.59513,1.867384,81.32,89.56
1951-02-18 12:00:00,73.02226,2.9850729,70.64,81.832
1951-02-19 12:00:00,82.001564,2.7987697,79.056,90.592
1951-02-20 12:00:00,79.79078,1.9532951,77.956,85.988
1951-02-21 12:00:00,77.89583,3.2198405,74.848,88.084
1951-02-22 12:00:00,78.0647,1.4209191,76.248,80.976
1951-02-23 12:00:00,91.87479,1.2577304,89.908,94.904
1951-02-24 12:00:00,87.419304,1.5244367,84.66,90.988
1951-02-25 12:00:00,81.078606,1.1418579,78.296,83.04
1951-02-26 12:00:00,91.32678,0.8222636,90.46,93.744
1951-02-27 12:00:00,87.81531,0.60415536,86.576,88.72
1951-02-28 12:00:00,81.2153,0.5838071,80.408,82.652
1951-03-01 12:00:00,76.50609,0.8963106,75.192,79.32
1951-03-02 12:00:00,85.24835,0.6782777,84.228,87.096
1951-03-03 12:00:00,80.78261,1.5449126,79.328,85.632
1951-03-04 12:00:00,75.487305,1.384631,72.632,77.44
1951-03-05 12:00:00,82.486786,1.2064527,79.968,84.612
1951-03-06 12:00:00,80.54018,0.42911178,79.216,81.156
1951-03-07 12:00:00,76.71322,2.0920444,71.02,80.112
1951-03-08 12:00:00,87.97513,2.0167286,85.472,93.624
1951-03-09 12:00:00,86.50522,1.3148907,85.492,90.98
1951-03-10 12:00:00,86.16869,1.2085838,83.524,88.988
1951-03-11 12:00:00,80.14991,0.8164914,78.124,81.532
1951-03-12 12:00:00,75.99948,1.6383765,73.112,79.972
1951-03-13 12:00:00,54.66452,2.9055312,48.38,59.112
1951-03-14 12:00:00,71.113914,1.6748416,68.092,75.124
1951-03-15 12:00:00,78.778786,1.5421575,76.844,83.664
1951-03-16 12:00:00,66.180176,1.5081081,63.944,69.992
1951-03-17 12:00:00,90.32261,1.22477,88.416,93.208
1951-03-18 12:00:00,70.95565,1.5762137,68.668,74.34
1951-03-19 12:00:00,87.543304,1.4350647,85.828,92.024
1951-03-20 12:00:00,82.70296,0.7163814,81.728,84.768
1951-03-21 12:00:00,68.06487,0.58364874,66.888,69.896
1951-03-22 12:00:00,65.89026,0.95975447,64.568,68.692
1951-03-23 12:00:00,88.57896,1.4910295,87.296,93.736
1951-03-24 12:00:00,82.901215,2.1038983,81.364,89.972
1951-03-25 12:00:00,80.66278,1.4640236,78.216,83.5
1951-03-26 12:00:00,87.04087,1.7713007,84.528,92.292
1951-03-27 12:00:00,79.25844,2.3631425,77.38,86.932
1951-03-28 12:00:00,88.82487,1.2113029,87.764,92.488
1951-03-29 12:00:00,76.193565,0.57328296,75.336,77.74
1951-03-30 12:00:00,70.99096,1.2057813,68.252,73.14
1951-03-31 12:00:00,79.74452,1.0445309,77.784,81.964
1951-04-01 12:00:00,76.76174,2.3865669,74.1,84.252
1951-04-02 12:00:00,83.458084,2.4520245,80.044,90.232
1951-04-03 12:00:00,79.911476,2.1205797,77.88,86.1
1951-04-04 12:00:00,65.95687,1.4564716,63.756,68.764
1951-04-05 12:00:00,68.308525,1.043652,66.56,70.076
1951-04-06 12:00:00,66.301216,2.096627,62.916,70.12
1951-04-07 12:00:00,76.358086,1.1727701,74.832,80.112
1951-04-08 12:00:00,73.14174,2.3078525,69.656,79.44
1951-04-09 12:00:00,76.19339,1.2849557,73.884,79.02
1951-04-10 12:00:00,86.35774,1.2762059,84.34,89.236
1951-04-11 12:00:00,79.46365,1.0353496,78.488,82.612
1951-04-12 12:00:00,68.12017,1.5556037,65.964,71.908
1951-04-13 12:00:00,67.34939,1.4770887,65.788,71.58
1951-04-14 12:00:00,87.28348,1.3459156,85.656,90.892
1951-04-15 12:00:00,72.64383,0.67433476,71.552,74.332
1951-04-16 12:00:00,55.695652,2.1788957,51.244,58.524
1951-04-17 12:00:00,64.36121,0.85881466,62.792,66.548
1951-04-18 12:00:00,55.498608,2.2428896,50.58,58.676
1951-04-19 12:00:00,73.178085,2.0621169,70.108,77.976
1951-04-20 12:00:00,51.980698,5.6020675,41.408,60.536
1951-04-21 12:00:00,67.41078,0.6223358,66.744,69.312
1951-04-22 12:00:00,60.345566,1.3978294,56.744,61.988
1951-04-23 12:00:00,47.30348,3.4862926,38.516,51.912
1951-04-24 12:00:00,38.277042,2.5220482,31.656,41.276
1951-04-25 12:00:00,41.595654,3.2623298,32.888,44.652
1951-04-26 12:00:00,45.646782,0.89770377,44.268,47.2
1951-04-27 12:00:00,83.822784,1.5504789,80.048,85.896
1951-04-28 12:00:00,88.77826,1.4154406,87.144,92.54
1951-04-29 12:00:00,80.34296,1.0414588,79.308,83.396
1951-04-30 12:00:00,84.27861,0.74511117,83.188,86.52
1951-05-01 12:00:00,62.23861,1.6420426,59.552,65.036
1951-05-02 12:00:00,72.07844,0.5316525,70.668,72.852
1951-05-03 12:00:00,71.89409,2.1667812,69.66,77.464
1951-05-04 12:00:00,70.17948,1.606566,66.328,72.576
1951-05-05 12:00:00,89.09287,0.7216917,87.796,90.72
1951-05-06 12:00:00,76.89461,0.50640285,76.188,77.756
1951-05-07 12:00:00,72.791824,1.5258753,68.924,74.48
1951-05-08 12:00:00,83.62313,0.9345243,81.456,84.852
1951-05-09 12:00:00,92.44313,0.6269912,90.68,93.228
1951-05-10 12:00:00,72.528694,1.8901793,69.716,76.944
1951-05-11 12:00:00,61.58765,1.5632879,59.116,64.468
1951-05-12 12:00:00,58.86539,1.7729245,55.248,63.328
1951-05-13 12:00:00,62.290955,1.3367525,58.7,64.028
1951-05-14 12:00:00,84.943306,1.1566297,83.156,87.248
1951-05-15 12:00:00,85.20087,2.040188,82.344,91.072
1951-05-16 12:00:00,83.080696,1.7936354,79.644,86.384
1951-05-17 12:00:00,78.761215,0.9761427,77.748,81.084
1951-05-18 12:00:00,71.335304,1.7432512,68.892,75.812
1951-05-19 12:00:00,76.263306,0.782228,74.32,77.568
1951-05-20 12:00:00,75.85287,1.3259089,73.9,79.072
1951-05-21 12:00:00,90.61809,0.72844136,89.432,92.096
1951-05-22 12:00:00,77.420525,0.6803355,75.88,78.768
1951-05-23 12:00:00,78.14383,0.838903,76.476,79.576
1951-05-24 12:00:00,70.68504,1.5393109,68.244,74.14
1951-05-25 12:00:00,71.630264,2.1544623,65.508,74.276
1951-05-26 12:00:00,79.68261,1.0347673,77.936,81.784
1951-05-27 12:00:00,94.40713,0.7196135,92.972,95.696
1951-05-28 12:00:00,91.86504,0.75926685,90.988,93.816
1951-05-29 12:00:00,87.17061,1.2044581,85.504,90.272
1951-05-30 12:00:00,75.01756,0.9332236,73.428,77.492
1951-05-31 12:00:00,54.615654,1.731247,49.88,56.288
1951-06-01 12:00:00,52.908173,2.07403,46.748,54.652
1951-06-02 12:00:00,73.11965,1.285421,70.4,74.996
1951-06-03 12:00:00,84.112175,1.4421786,82.452,88.024
1951-06-04 12:00:00,81.35652,1.0003374,80.656,84.38
1951-06-05 12:00:00,88.14296,0.6623314,87.012,89.364
1951-06-06 12:00:00,71.83582,0.4063235,71.084,72.724
1951-06-07 12:00:00,74.73861,0.7806346,73.276,75.976
1951-06-08 12:00:00,68.73687,0.51948464,67.536,69.732
1951-06-09 12:00:00,53.763824,1.1321949,52.46,56.688
1951-06-10 12:00:00,84.70974,1.9590781,82.992,91.04
1951-06-11 12:00:00,73.6153,1.5672687,72.424,78.896
1951-06-12 12:00:00,73.37165,2.128122,70.736,78.244
1951-06-13 12:00:00,78.91635,1.6950345,77.396,84.496
1951-06-14 12:00:00,71.249565,1.0083401,69.396,73.424
1951-06-15 12:00:00,71.20017,0.8034921,69.792,72.684
1951-06-16 12:00:00,81.223656,2.9608881,76.04,86.756
1951-06-17 12:00:00,80.128174,0.666312,79.216,81.672
1951-06-18 12:00:00,86.34505,1.1629909,84.46,88.516
1951-06-19 12:00:00,78.66574,1.7301617,75.792,81.964
1951-06-20 12:00:00,65.13078,0.3294193,64.604,65.776
1951-06-21 12:00:00,61.226784,2.2388456,56.78,65.248
1951-06-22 12:00:00,69.79965,2.027606,65.604,73.168
1951-06-23 12:00:00,75.83791,0.717449,74.168,76.864
1951-06-24 12:00:00,87.333916,1.3242335,85.532,91.248
1951-06-25 12:00:00,79.55461,1.0734862,77.904,82.084
1951-06-26 12:00:00,80.764694,1.679524,78.596,85.608
1951-06-27 12:00:00,91.541046,0.9334981,90.748,94.536
1951-06-28 12:00:00,84.90783,1.8578205,83.54,91.22
1951-06-29 12:00:00,76.29443,0.99908435,75.544,79.984
1951-06-30 12:00:00,75.12365,1.0415097,73.536,77.348
1951-07-01 12:00:00,77.80713,1.1538898,75.964,80.356
1951-07-02 12:00:00,74.88052,2.9930897,67.628,80.196
1951-07-03 12:00:00,79.06661,1.0761262,76.616,81.664
1951-07-04 12:00:00,87.023476,1.2766681,85.072,89.544
1951-07-05 12:00:00,73.250435,1.5568655,70.972,77.84
1951-07-06 12:00:00,72.181915,0.56522924,71.356,73.784
1951-07-07 12:00:00,70.03548,0.7010134,69.112,71.896
1951-07-08 12:00:00,77.776,0.84897006,76.376,80.116
1951-07-09 12:00:00,74.74174,1.7966875,72.792,80.224
1951-07-10 12:00:00,69.32417,1.212091,67.496,71.74
1951-07-11 12:00:00,66.861565,1.8220735,62.656,68.908
1951-07-12 12:00:00,72.74626,1.0765561,70.652,75.116
1951-07-13 12:00:00,73.57461,1.223797,71.288,76.364
1951-07-14 12:00:00,82.492,1.5592748,79.328,85.96
1951-07-15 12:00:00,93.83774,0.49336776,92.76,94.728
1951-07-16 12:00:00,87.31409,2.1431751,84.088,91.232
1951-07-17 12:00:00,79.04835,0.7165944,77.264,80.156
1951-07-18 12:00:00,86.2833,1.500622,84.116,89.96
1951-07-19 12:00:00,72.37026,0.5851247,71.408,74.192
1951-07-20 12:00:00,80.71652,1.3056097,79.536,84.808
1951-07-21 12:00:00,78.51235,1.3594291,76.648,81.452
1951-07-22 12:00:00,75.51305,1.0577723,73.62,77.404
1951-07-23 12:00:00,78.75583,0.58470005,77.408,79.5
1951-07-24 12:00:00,87.46783,0.895036,85.984,90.004
1951-07-25 12:00:00,88.61791,1.1187878,86.048,90.856
1951-07-26 12:00:00,83.296,1.0614545,81.432,85.32
1951-07-27 12:00:00,75.66505,0.85402036,73.964,77.008
1951-07-28 12:00:00,72.38487,1.3642274,69.972,74.656
1951-07-29 12:00:00,76.74313,1.4024003,72.74,78.2
1951-07-30 12:00:00,72.28156,0.8601909,70.772,74.116
1951-07-31 12:00:00,62.639652,2.064511,57.468,66.132
1951-08-01 12:00:00,75.999306,1.9358014,71.388,78.82
1951-08-02 12:00:00,77.75844,0.8900338,76.624,80.12
1951-08-03 12:00:00,80.58696,1.0437657,78.996,82.272
1951-08-04 12:00:00,82.05305,1.3301793,78.376,83.28
1951-08-05 12:00:00,78.23287,0.7594632,77.152,80.16
1951-08-06 12:00:00,65.346436,1.9069405,61.376,68.312
1951-08-07 12:00:00,73.07461,2.1208162,70.2,76.636
1951-08-08 12:00:00,89.65165,1.0382297,87.884,92.14
1951-08-09 12:00:00,84.9073,2.152032,82.56,91.04
1951-08-10 12:00:00,78.32,3.1254952,75.468,87.66
1951-08-11 12:00:00,76.78278,1.2553514,74.972,79.416
1951-08-12 12:00:00,72.000175,1.639918,69.94,76.72
1951-08-13 12:00:00,69.31148,1.1902972,67.244,72.54
1951-08-14 12:00:00,79.210785,0.5992248,78.28,80.756
1951-08-15 12:00:00,81.05722,1.3294713,78.088,82.872
1951-08-16 12:00:00,77.31113,1.1668388,74.036,79.064
1951-08-17 12:00:00,73.24591,1.2813957,69.54,74.608
1951-08-18 12:00:00,80.253914,0.8255302,78.852,81.516
1951-08-19 12:00:00,57.411304,1.2736037,55.56,59.892
1951-08-20 12:00:00,88.74313,0.7376454,87.152,90.284
1951-08-21 12:00:00,92.235825,0.59922785,91.544,94.096
1951-08-22 12:00:00,80.70748,0.49667186,80.14,81.744
1951-08-23 12:00:00,77.44904,1.7099832,74.892,80.264
1951-08-24 12:00:00,74.638084,0.6880899,73.252,75.788
1951-08-25 12:00:00,78.77148,1.8690742,73.888,80.836
1951-08-26 12:00:00,81.181564,0.5797725,80.032,81.972
1951-08-27 12:00:00,74.53182,1.0230734,73.02,76.444
1951-08-28 12:00:00,78.67704,1.3822964,76.756,82.228
1951-08-29 12:00:00,65.96122,1.0266529,63.96,67.564
1951-08-30 12:00:00,60.997044,1.3076279,57.752,64.796
1951-08-31 12:00:00,90.83722,0.9650032,89.536,93.384
1951-09-01 12:00:00,77.53704,0.94403243,76.036,80.508
1951-09-02 12:00:00,78.23096,1.7102329,75.472,83.5
1951-09-03 12:00:00,94.45304,0.45522335,93.88,95.76
1951-09-04 12:00:00,76.83113,1.392749,74.7,79.664
1951-09-05 12:00:00,74.25826,0.8415832,72.416,75.512
1951-09-06 12:00:00,79.81165,1.1076622,76.5,81.152
1951-09-07 12:00:00,83.414955,0.9213745,81.968,85.748
1951-09-08 12:00:00,88.392,1.1541792,85.54,89.988
1951-09-09 12:00:00,77.15287,0.6920418,76.044,78.48
1951-09-10 12:00:00,73.696526,2.1015637,67.316,76.032
1951-09-11 12:00:00,76.91635,0.6685129,75.564,78.216
1951-09-12 12:00:00,75.81009,0.65551835,74.116,76.984
1951-09-13 12:00:00,68.93287,2.402662,65.112,73.076
1951-09-14 12:00:00,85.34418,1.1464219,84.592,89.368
1951-09-15 12:00:00,71.610435,2.2477186,67.464,75.004
1951-09-16 12:00:00,77.74191,1.2025892,75.876,81.104
1951-09-17 12:00:00,87.34383,1.0452021,85.592,90.24
1951-09-18 12:00:00,85.44539,1.8464551,84.116,91.228
1951-09-19 12:00:00,80.10713,1.8410635,77.54,84.708
1951-09-20 12:00:00,86.62104,1.8299874,83.868,91.128
1951-09-21 12:00:00,81.61148,1.4357903,80.704,86.436
1951-09-22 12:00:00,79.48244,0.49584606,77.936,80.1
1951-09-23 12:00:00,71.45217,2.6101263,64.644,75.2
1951-09-24 12:00:00,76.900345,1.3011514,74.804,79.648
1951-09-25 12:00:00,74.71791,2.6528466,70.488,79.892
1951-09-26 12:00:00,85.805046,0.9904677,83.876,87.912
1951-09-27 12:00:00,82.90435,1.4447039,80.92,86.208
1951-09-28 12:00:00,79.07235,0.97292936,77.608,80.924
1951-09-29 12:00:00,91.565216,0.817915,90.096,92.728
1951-09-30 12:00:00,87.996,1.1176003,85.632,89.996
1951-10-01 12:00:00,80.093735,1.7323607,78.172,85.096
1951-10-02 12:00:00,73.209045,2.471426,67.78,78.74
1951-10-03 12:00:00,77.137215,2.1826112,70.084,79.076
1951-10-04 12:00:00,76.78261,2.4756444,70.94,79.644
1951-10-05 12:00:00,76.71704,1.7267549,73.008,78.732
1951-10-06 12:00:00,83.36643,1.4759221,80.336,86.884
1951-10-07 12:00:00,79.47669,2.2481902,72.328,81.48
1951-10-08 12:00:00,73.76348,3.3918505,63.06,76.3
1951-10-09 12:00:00,70.68313,3.3899543,60.432,73.532
1951-10-10 12:00:00,70.58922,2.2144234,64.988,73.156
1951-10-11 12:00:00,73.016,1.9925432,67.124,74.916
1951-10-12 12:00:00,68.00713,5.7253494,51.24,72.444
1951-10-13 12:00:00,70.39583,3.7407427,58.632,72.992
1951-10-14 12:00:00,73.42887,2.863263,65.028,76.408
1951-10-15 12:00:00,68.114784,5.080331,52.26,72.436
1951-10-16 12:00:00,71.38104,6.7779913,49.812,76.58
1951-10-17 12:00:00,76.116,3.5122778,65.248,78.948
1951-10-18 12:00:00,93.64296,2.6467152,85.188,95.344
1951-10-19 12:00:00,91.10905,5.127162,74.588,94.184
1951-10-20 12:00:00,93.538956,0.46468985,92.604,94.636
1951-10-21 12:00:00,74.48782,2.800443,69.296,79.016
1951-10-22 12:00:00,85.706955,0.97851354,84.44,88.152
1951-10-23 12:00:00,87.14591,1.4061649,85.488,91.284
1951-10-24 12:00:00,88.32556,2.421014,85.672,94.98
1951-10-25 12:00:00,91.23044,0.5796672,90.152,92.54
1951-10-26 12:00:00,89.11235,0.54596496,87.872,90.172
1951-10-27 12:00:00,83.99409,2.9665794,74.796,87.424
1951-10-28 12:00:00,80.89409,4.2356863,66.5,83.58
1951-10-29 12:00:00,78.58748,0.9020472,76.728,80.028
1951-10-30 12:00:00,77.110435,0.9024741,75.912,79.74
1951-10-31 12:00:00,89.32574,1.6157156,87.068,92.348
1951-11-01 12:00:00,93.15756,0.6866004,92.256,94.856
1951-11-02 12:00:00,87.77895,0.91663224,86.712,90.872
1951-11-03 12:00:00,89.36887,1.2637106,87.036,91.976
1951-11-04 12:00:00,82.40174,1.194004,80.352,84.256
1951-11-05 12:00:00,79.86087,5.4233503,62.372,83.348
1951-11-06 12:00:00,76.901566,6.1607647,57.092,80.764
1951-11-07 12:00:00,84.26991,2.2148643,80.872,88.708
1951-11-08 12:00:00,81.869736,5.0370126,65.352,85.588
1951-11-09 12:00:00,92.029045,0.97614133,90.416,94.036
1951-11-10 12:00:00,85.718956,4.3641124,73.504,89.228
1951-11-11 12:00:00,90.45513,0.7743054,88.796,91.904
1951-11-12 12:00:00,94.80661,0.7415078,94.06,97.068
1951-11-13 12:00:00,90.91183,0.8919284,89.668,93.82
1951-11-14 12:00:00,93.97513,0.7627094,92.84,95.828
1951-11-15 12:00:00,87.16487,0.97873294,85.64,89.876
1951-11-16 12:00:00,91.939476,1.4175416,89.796,95.74
1951-11-17 12:00:00,79.96487,2.7696462,75.516,85.744
1951-11-18 12:00:00,66.89896,3.6681979,59.984,74.112
1951-11-19 12:00:00,77.71409,1.882287,74.328,80.892
1951-11-20 12:00:00,79.553566,1.7487724,77.216,83.288
1951-11-21 12:00:00,82.874954,2.5529768,79.172,89.516
1951-11-22 12:00:00,81.89739,1.8301378,80.332,88.068
1951-11-23 12:00:00,88.43739,1.8767778,85.868,93.028
1951-11-24 12:00:00,88.14174,1.5525194,86.988,93.428
1951-11-25 12:00:00,91.49774,1.2508757,89.284,94.032
1951-11-26 12:00:00,86.52539,1.4011302,84.896,90.776
1951-11-27 12:00:00,80.39183,3.013756,77.684,89.42
1951-11-28 12:00:00,89.903305,2.1506107,87.42,95.34
1951-11-29 12:00:00,88.706955,1.4636157,86.668,92.968
1951-11-30 12:00:00,88.9247,1.7357996,86.744,93.728
1951-12-01 12:00:00,76.74243,2.1934202,74.608,83.8
1951-12-02 12:00:00,84.22348,1.6028303,82.652,89.312
1951-12-03 12:00:00,92.044174,1.0471151,90.652,95.132
1951-12-04 12:00:00,90.180176,2.1058214,88.3,96.356
1951-12-05 12:00:00,75.01669,3.1588857,71.52,84.06
1951-12-06 12:00:00,83.835304,2.0006688,81.868,90.248
1951-12-07 12:00:00,77.53513,2.6442282,76.06,86.412
1951-12-08 12:00:00,76.628525,2.1346257,74.124,83.476
1951-12-09 12:00:00,75.19739,2.459443,73.1,82.416
1951-12-10 12:00:00,88.28313,1.4629296,86.976,93.1
1951-12-11 12:00:00,86.63391,1.4483343,85.064,90.992
1951-12-12 12:00:00,85.996,1.9804512,83.372,90.664
1951-12-13 12:00:00,69.65704,5.0097666,60.816,77.84
1951-12-14 12:00:00,89.705215,3.837709,81.0,95.32
1951-12-15 12:00:00,88.51513,1.1505072,86.184,90.192
1951-12-16 12:00:00,95.76348,0.67699236,94.452,96.732
1951-12-17 12:00:00,95.63304,0.6106556,94.428,97.412
1951-12-18 12:00:00,95.39443,0.9425332,93.496,97.176
1951-12-19 12:00:00,93.585045,0.9030578,92.076,95.756
1951-12-20 12:00:00,79.85217,3.4123209,70.096,84.136
1951-12-21 12:00:00,85.93148,1.5919833,84.06,91.528
1951-12-22 12:00:00,93.884346,0.5043136,92.708,94.688
1951-12-23 12:00:00,94.12609,0.913654,93.244,96.664
1951-12-24 12:00:00,79.73043,2.663135,76.332,86.016
1951-12-25 12:00:00,87.1887,2.6312382,82.412,92.916
1951-12-26 12:00:00,86.18034,1.4308823,83.988,90.432
1951-12-27 12:00:00,84.39356,2.0240164,81.736,90.208
1951-12-28 12:00:00,78.026955,2.1654246,74.82,83.872
1951-12-29 12:00:00,83.77026,0.93501997,81.396,84.792
1951-12-30 12:00:00,90.43635,1.3398166,88.276,93.86
1951-12-31 12:00:00,82.95531,2.2581804,81.192,90.376
1952-01-01 12:00:00,86.832,1.8848809,84.72,92.456
1952-01-02 12:00:00,88.18487,2.378875,85.764,95.436
1952-01-03 12:00:00,87.00974,2.3368318,84.84,94.0
1952-01-04 12:00:00,93.12157,0.8560131,91.656,95.432
1952-01-05 12:00:00,92.206436,0.6379447,91.052,93.8
1952-01-06 12:00:00,91.182785,1.975802,88.008,95.444
1952-01-07 12:00:00,94.36122,1.0426482,92.964,96.54
1952-01-08 12:00:00,91.375305,2.0606236,87.888,96.06
1952-01-09 12:00:00,86.793915,2.1782043,84.864,93.908
1952-01-10 12:00:00,88.93235,1.8005877,87.116,94.62
1952-01-11 12:00:00,81.213394,2.7463834,79.484,90.26
1952-01-12 12:00:00,90.95792,1.3386574,89.388,94.804
1952-01-13 12:00:00,85.58974,1.5915102,84.56,90.928
1952-01-14 12:00:00,89.38591,1.9495382,87.392,95.208
1952-01-15 12:00:00,85.416176,2.1775444,83.676,92.668
1952-01-16 12:00:00,82.709915,1.6581391,81.216,88.152
1952-01-17 12:00:00,81.816345,2.7807941,79.46,90.964
1952-01-18 12:00:00,84.35217,2.066167,80.8,89.324
1952-01-19 12:00:00,94.280174,0.931262,92.292,95.568
1952-01-20 12:00:00,86.655304,1.2968783,85.076,90.74
1952-01-21 12:00:00,95.21687,0.8722047,93.768,96.916
1952-01-22 12:00:00,92.265915,1.1627464,90.552,95.064
1952-01-23 12:00:00,89.017914,1.3103186,87.568,92.848
1952-01-24 12:00:00,84.525566,2.5468388,81.792,92.112
1952-01-25 12:00:00,86.022606,1.874806,83.276,91.0
1952-01-26 12:00:00,81.42731,2.9803622,78.848,90.52
1952-01-27 12:00:00,85.153046,2.0890985,83.024,91.652
1952-01-28 12:00:00,79.37983,3.0919945,76.708,89.34
1952-01-29 12:00:00,84.162605,2.1474504,81.592,90.684
1952-01-30 12:00:00,86.308,1.7006567,84.576,91.904
1952-01-31 12:00:00,83.21704,2.3857274,81.092,91.32
1952-02-01 12:00:00,84.93409,1.6982118,82.5,89.788
1952-02-02 12:00:00,91.61026,1.0520188,90.032,94.136
1952-02-03 12:00:00,85.06939,1.7586303,83.128,91.208
1952-02-04 12:00:00,90.179306,0.91194195,88.572,92.076
1952-02-05 12:00:00,78.28992,2.738737,74.624,84.972
1952-02-06 12:00:00,89.472176,1.7223896,88.004,94.944
1952-02-07 12:00:00,85.19843,3.0280051,82.536,94.312
1952-02-08 12:00:00,88.69218,1.7382206,86.968,94.088
1952-02-09 12:00:00,85.816345,1.7003413,84.396,91.196
1952-02-10 12:00:00,85.680695,1.4280716,84.612,90.532
1952-02-11 12:00:00,81.48487,2.4750938,79.132,89.296
1952-02-12 12:00:00,79.85374,1.520084,78.68,84.94
1952-02-13 12:00:00,81.2887,1.698607,79.096,86.568
1952-02-14 12:00:00,78.768,1.8907458,76.068,84.212
1952-02-15 12:00:00,75.03948,1.1635748,71.388,77.208
1952-02-16 12:00:00,79.28,1.1213107,76.924,82.312
1952-02-17 12:00:00,91.888176,0.43060055,90.732,92.66
1952-02-18 12:00:00,90.63739,0.8488857,89.136,91.992
1952-02-19 12:00:00,92.14139,0.8195452,90.804,94.496
1952-02-20 12:00:00,93.220695,0.84401447,91.948,95.792
1952-02-21 12:00:00,91.391655,1.6552325,89.88,96.572
1952-02-22 12:00:00,82.33461,3.1744144,79.296,92.06
1952-02-23 12:00:00,81.41009,2.8528526,78.904,90.644
1952-02-24 12:00:00,91.814606,0.9669366,90.516,94.428
1952-02-25 12:00:00,92.23287,0.79596996,90.524,93.728
1952-02-26 12:00:00,78.391655,1.0107381,76.304,80.004
1952-02-27 12:00:00,89.747826,1.9094607,87.608,94.724
1952-02-28 12:00:00,85.79061,2.4587898,84.02,93.5
1952-02-29 12:00:00,90.98365,1.2313063,88.904,94.332
1952-03-01 12:00:00,74.24905,3.8904622,70.156,86.0
1952-03-02 12:00:00,81.376175,2.2363517,79.94,89.176
1952-03-03 12:00:00,69.492004,0.91867024,68.62,72.636
1952-03-04 12:00:00,70.056175,1.9877055,65.952,73.828
1952-03-05 12:00:00,90.055824,1.8111166,86.124,93.48
1952-03-06 12:00:00,74.69461,2.2423441,67.908,76.708
1952-03-07 12:00:00,72.36313,2.7829278,64.392,76.712
1952-03-08 12:00:00,54.16939,1.3931854,51.404,56.632
1952-03-09 12:00:00,55.37687,2.8305178,50.968,59.864
1952-03-10 12:00:00,84.69861,1.7541178,82.188,88.832
1952-03-11 12:00:00,90.1447,1.9129934,88.308,95.344
1952-03-12 12:00:00,82.85443,2.744554,78.96,90.508
