time,tasmin_mean,tasmin_stdev,tasmin_min,tasmin_max
1951-03-31 12:00:00,-0.5,0.4343911,-1.8,-0.0
1951-04-01 12:00:00,1.0652174,0.6478115,-0.9,1.6
1951-04-02 12:00:00,2.2826087,0.45840195,1.3,2.9
1951-04-03 12:00:00,1.1347826,0.26144862,0.7,1.6
1951-04-04 12:00:00,1.0652174,0.4448827,-0.1,1.7
1951-04-05 12:00:00,2.3347826,0.58280337,0.6,3.0
1951-04-06 12:00:00,2.5434783,0.60059834,1.3,3.6
1951-04-07 12:00:00,6.4695654,0.48403627,5.1,7.1
1951-04-08 12:00:00,3.404348,0.5629721,1.9,4.3
1951-04-09 12:00:00,2.6434782,0.35853094,1.7,3.2
1951-04-10 12:00:00,3.4304347,0.5849079,1.6,4.1
1951-04-11 12:00:00,1.4565217,0.5874233,-0.1,2.3
1951-04-12 12:00:00,0.37826088,0.44717133,-0.8,0.9
1951-04-13 12:00:00,3.8043478,0.5229334,2.5,4.5
1951-04-14 12:00:00,0.43478262,0.6011646,-1.2,1.2
1951-04-15 12:00:00,-1.1521739,0.34245858,-1.8,-0.6
1951-04-16 12:00:00,1.3608695,0.48520648,-0.2,1.8
1951-04-17 12:00:00,3.5043478,0.4999811,1.9,4.0
1951-04-18 12:00:00,-1.6043478,0.3861496,-2.6,-1.0
1951-04-19 12:00:00,5.026087,0.53909534,3.2,5.4
1951-04-20 12:00:00,0.8565217,0.3254777,-0.0,1.4
1951-04-21 12:00:00,2.4130435,0.51355904,0.8,2.8
1951-04-22 12:00:00,-2.1782608,0.24664097,-2.7,-1.8
1951-04-23 12:00:00,-1.1434783,0.23186594,-1.5,-0.8
1951-04-24 12:00:00,1.7217392,0.3635053,0.9,2.5
1951-04-25 12:00:00,4.326087,0.58026785,3.6,5.9
1951-04-26 12:00:00,7.6434784,0.88800025,6.7,10.0
1951-04-27 12:00:00,6.752174,0.4073985,5.5,7.2
1951-04-28 12:00:00,5.004348,0.38727397,3.8,5.4
1951-04-29 12:00:00,1.9304348,0.5162025,0.3,2.5
1951-04-30 12:00:00,0.3,0.5941746,-1.0,1.5
1951-05-01 12:00:00,0.9434782,0.34367082,0.1,1.4
1951-05-02 12:00:00,4.3782606,0.50901145,3.7,5.9
1951-05-03 12:00:00,4.8956523,0.112204224,4.6,5.1
1951-05-04 12:00:00,7.504348,0.37005082,6.9,8.2
1951-05-05 12:00:00,9.513043,0.6009444,7.6,10.0
1951-05-06 12:00:00,4.678261,0.34760863,3.7,5.2
1951-05-07 12:00:00,4.352174,0.14101979,4.1,4.6
1951-05-08 12:00:00,7.843478,0.33077785,7.5,8.8
1951-05-09 12:00:00,7.847826,0.68070906,5.9,8.5
1951-05-10 12:00:00,7.208696,0.42417496,5.8,7.6
1951-05-11 12:00:00,2.778261,0.4951561,1.2,3.2
1951-05-12 12:00:00,0.82173914,0.19771856,0.5,1.2
1951-05-13 12:00:00,1.7478261,0.20824225,1.3,2.1
1951-05-14 12:00:00,5.821739,0.5823166,4.1,6.4
1951-05-15 12:00:00,4.647826,0.6889624,2.5,5.4
1951-05-16 12:00:00,4.46087,0.57236284,2.7,5.2
1951-05-17 12:00:00,1.1782609,0.34002113,0.5,1.9
1951-05-18 12:00:00,7.4347825,0.4248874,6.1,7.8
1951-05-19 12:00:00,7.369565,0.31406844,6.9,7.9
1951-05-20 12:00:00,8.334783,0.29282537,7.7,8.9
1951-05-21 12:00:00,9.521739,0.48718935,7.9,9.8
1951-05-22 12:00:00,8.034782,0.59535056,6.3,8.5
1951-05-23 12:00:00,6.204348,0.4005195,4.9,6.7
1951-05-24 12:00:00,5.4913044,0.33481085,5.0,6.1
1951-05-25 12:00:00,9.482609,0.44296655,9.0,10.6
1951-05-26 12:00:00,10.095653,0.35321903,9.0,10.5
1951-05-27 12:00:00,9.386956,0.14833672,9.1,9.8
1951-05-28 12:00:00,9.495652,0.70617044,7.3,10.2
1951-05-29 12:00:00,5.4869566,0.5750648,3.8,6.1
1951-05-30 12:00:00,1.9347826,0.13386784,1.6,2.1
1951-05-31 12:00:00,3.7956522,0.19666404,3.4,4.1
1951-06-01 12:00:00,4.8608694,0.5362828,4.3,6.4
1951-06-02 12:00:00,6.7434783,0.82926154,6.2,9.4
1951-06-03 12:00:00,9.595653,0.5536269,8.6,10.4
1951-06-04 12:00:00,11.947826,0.43725395,10.5,12.3
1951-06-05 12:00:00,10.695652,0.24579637,10.0,11.0
1951-06-06 12:00:00,11.973913,0.2673825,11.1,12.3
1951-06-07 12:00:00,7.6608696,0.46413946,6.2,8.1
1951-06-08 12:00:00,7.0652175,0.2179124,6.7,7.6
1951-06-09 12:00:00,6.482609,0.42390743,5.1,6.9
1951-06-10 12:00:00,10.021739,0.4461979,8.6,10.5
1951-06-11 12:00:00,8.33913,0.704482,6.6,9.3
1951-06-12 12:00:00,7.6086955,0.1665847,7.0,7.8
1951-06-13 12:00:00,11.813044,0.49458313,10.3,12.3
1951-06-14 12:00:00,11.586956,0.52693075,10.2,12.4
1951-06-15 12:00:00,12.943479,0.408418,12.1,13.6
1951-06-16 12:00:00,13.76087,0.32802325,12.7,14.1
1951-06-17 12:00:00,11.939131,0.39313585,11.2,12.6
1951-06-18 12:00:00,12.769566,0.5178844,11.2,13.3
1951-06-19 12:00:00,10.373913,0.49801114,8.8,10.8
1951-06-20 12:00:00,8.513043,0.58999217,6.7,9.2
1951-06-21 12:00:00,8.76087,0.3715293,8.2,9.5
1951-06-22 12:00:00,13.556521,0.32681078,13.1,14.5
1951-06-23 12:00:00,15.57826,0.21860522,14.8,15.8
1951-06-24 12:00:00,12.517391,0.47972107,11.2,13.2
1951-06-25 12:00:00,10.173913,0.4234613,9.0,10.7
1951-06-26 12:00:00,9.3,0.6,7.6,10.1
1951-06-27 12:00:00,8.860869,0.5708416,7.1,9.5
1951-06-28 12:00:00,10.934783,0.47604227,9.4,11.4
1951-06-29 12:00:00,9.386956,0.44065604,8.0,9.9
1951-06-30 12:00:00,9.069565,0.70675915,7.0,9.8
1951-07-01 12:00:00,7.3565216,0.53797215,5.7,7.9
1951-07-02 12:00:00,7.8695655,0.1730414,7.6,8.2
1951-07-03 12:00:00,13.426087,0.20687614,12.9,13.8
1951-07-04 12:00:00,9.995652,0.42167193,8.7,10.3
1951-07-05 12:00:00,9.321739,0.6639516,7.3,10.0
1951-07-06 12:00:00,7.904348,0.32900152,6.9,8.3
1951-07-07 12:00:00,13.721739,0.5404961,12.6,14.8
1951-07-08 12:00:00,13.347826,0.23750451,12.7,13.6
1951-07-09 12:00:00,14.947826,0.5114936,13.4,15.6
1951-07-10 12:00:00,10.982609,0.39634436,10.1,11.6
1951-07-11 12:00:00,16.265217,0.6314984,15.2,18.0
1951-07-12 12:00:00,14.860869,0.38191634,14.0,15.5
1951-07-13 12:00:00,13.204348,0.217652,12.8,13.5
1951-07-14 12:00:00,12.591305,0.38325045,12.0,13.3
1951-07-15 12:00:00,12.252174,0.24293418,11.8,12.7
1951-07-16 12:00:00,10.647826,0.5037854,9.2,11.3
1951-07-17 12:00:00,7.2173915,0.2823075,6.7,7.6
1951-07-18 12:00:00,11.747827,0.3160485,11.2,12.3
1951-07-19 12:00:00,10.169565,0.5178844,8.4,10.6
1951-07-20 12:00:00,12.130435,0.58787364,10.5,12.9
1951-07-21 12:00:00,10.895652,0.6032363,9.1,11.6
1951-07-22 12:00:00,7.252174,0.4853234,6.2,8.3
1951-07-23 12:00:00,12.647826,0.14406992,12.3,12.9
1951-07-24 12:00:00,12.021739,0.17926545,11.5,12.2
1951-07-25 12:00:00,13.726087,0.5235476,12.1,14.2
1951-07-26 12:00:00,14.378261,0.42829955,13.1,14.8
1951-07-27 12:00:00,13.330435,0.44176996,12.0,13.8
1951-07-28 12:00:00,11.147826,0.22625405,10.6,11.5
1951-07-29 12:00:00,13.73913,0.12765148,13.4,13.9
1951-07-30 12:00:00,12.42174,0.23022962,12.0,12.8
1951-07-31 12:00:00,11.878261,0.5555699,11.4,13.6
1951-08-01 12:00:00,17.243479,0.21228778,16.6,17.5
1951-08-02 12:00:00,16.1,0.15603796,15.9,16.4
1951-08-03 12:00:00,13.608696,0.43330187,12.9,14.4
1951-08-04 12:00:00,16.526087,0.15098928,16.2,16.8
1951-08-05 12:00:00,15.652174,0.6553257,13.6,16.4
1951-08-06 12:00:00,11.0,0.33231726,10.3,11.5
1951-08-07 12:00:00,14.978261,0.3106186,14.5,15.8
1951-08-08 12:00:00,15.447826,0.5224271,13.8,16.0
1951-08-09 12:00:00,13.165217,0.45741126,11.9,13.9
1951-08-10 12:00:00,12.130435,0.6046449,10.3,12.7
1951-08-11 12:00:00,11.33913,0.39862722,10.0,11.7
1951-08-12 12:00:00,11.095653,0.4750087,10.2,11.9
1951-08-13 12:00:00,9.621739,0.47635984,8.6,10.4
1951-08-14 12:00:00,9.778261,0.22642116,9.3,10.2
1951-08-15 12:00:00,11.047826,0.44902748,9.7,11.7
1951-08-16 12:00:00,8.647826,0.30053508,7.8,9.1
1951-08-17 12:00:00,7.2956524,0.28357694,6.4,7.6
1951-08-18 12:00:00,12.147826,0.469847,10.7,12.6
1951-08-19 12:00:00,11.791305,0.41589394,11.0,12.4
1951-08-20 12:00:00,15.104348,0.36769345,14.0,15.5
1951-08-21 12:00:00,13.956522,0.4771529,12.4,14.4
1951-08-22 12:00:00,12.186956,0.38027942,11.0,12.7
1951-08-23 12:00:00,9.934783,0.4289611,9.2,10.6
1951-08-24 12:00:00,10.265218,0.31706354,9.7,10.9
1951-08-25 12:00:00,11.16087,0.1712844,10.7,11.4
1951-08-26 12:00:00,12.704348,0.2156452,12.0,12.9
1951-08-27 12:00:00,12.313044,0.32611597,11.2,12.6
1951-08-28 12:00:00,12.208695,0.35984656,11.2,12.9
1951-08-29 12:00:00,13.473913,0.80499375,12.1,14.9
1951-08-30 12:00:00,14.208695,0.23389532,13.9,14.7
1951-08-31 12:00:00,13.156522,0.44215494,11.9,13.7
1951-09-01 12:00:00,11.686956,0.5093084,10.1,12.2
1951-09-02 12:00:00,10.247827,0.47353396,8.8,10.8
1951-09-03 12:00:00,10.969565,0.34695545,9.8,11.3
1951-09-04 12:00:00,7.1260867,0.35779202,6.3,7.7
1951-09-05 12:00:00,14.495652,0.52789843,12.7,15.0
1951-09-06 12:00:00,12.426087,0.6016046,11.8,14.3
1951-09-07 12:00:00,15.404348,0.27422342,14.6,15.7
1951-09-08 12:00:00,14.343478,0.3004723,13.4,14.6
1951-09-09 12:00:00,11.921739,0.1910077,11.4,12.2
1951-09-10 12:00:00,9.052174,0.53638846,8.6,10.7
1951-09-11 12:00:00,12.273913,0.44645217,11.9,13.6
1951-09-12 12:00:00,15.747826,0.24999064,15.2,16.1
1951-09-13 12:00:00,15.534782,0.2837768,15.0,16.0
1951-09-14 12:00:00,10.908695,0.56330776,9.2,11.5
1951-09-15 12:00:00,8.456522,0.34869444,7.4,8.9
1951-09-16 12:00:00,11.591305,0.38438323,10.8,12.1
1951-09-17 12:00:00,8.804348,0.44864845,7.4,9.3
1951-09-18 12:00:00,8.634783,0.5138166,7.0,9.1
1951-09-19 12:00:00,8.043478,0.48168737,6.6,8.6
1951-09-20 12:00:00,6.130435,0.33288565,5.2,6.6
1951-09-21 12:00:00,5.904348,0.41228768,4.7,6.4
1951-09-22 12:00:00,3.2434783,0.37512442,2.6,3.8
1951-09-23 12:00:00,5.9347825,0.268018,5.2,6.6
1951-09-24 12:00:00,9.495652,0.40376303,8.6,10.3
1951-09-25 12:00:00,6.1391306,0.39753494,5.5,6.7
1951-09-26 12:00:00,8.230434,0.75263876,7.5,10.3
1951-09-27 12:00:00,7.691304,0.3161082,7.0,8.2
1951-09-28 12:00:00,8.313044,0.2592704,7.9,8.8
1951-09-29 12:00:00,8.365217,0.25810117,8.0,8.9
1951-09-30 12:00:00,9.417392,0.35953134,8.7,10.1
1951-10-01 12:00:00,9.156522,0.21228799,8.7,9.6
1951-10-02 12:00:00,7.573913,0.51686126,6.7,8.4
1951-10-03 12:00:00,3.326087,0.39476728,2.8,4.5
1951-10-04 12:00:00,3.0695653,0.6596671,2.4,4.9
1951-10-05 12:00:00,2.4434783,0.7660322,1.8,4.8
1951-10-06 12:00:00,3.4565217,0.19297686,3.2,3.9
1951-10-07 12:00:00,-1.4260869,0.23072173,-1.8,-0.9
1951-10-08 12:00:00,-1.452174,0.43325818,-1.9,-0.3
1951-10-09 12:00:00,-0.8304348,0.717747,-1.5,1.4
1951-10-10 12:00:00,-0.4695652,0.39938515,-1.1,0.3
1951-10-11 12:00:00,-0.8913044,0.56098753,-1.6,0.4
1951-10-12 12:00:00,-0.14782608,1.1635289,-0.9,3.4
1951-10-13 12:00:00,-0.3173913,0.686929,-0.9,1.7
1951-10-14 12:00:00,-0.030434784,0.37467062,-0.5,0.9
1951-10-15 12:00:00,-0.9173913,0.79380876,-1.7,1.5
1951-10-16 12:00:00,-1.7956522,1.130786,-2.7,1.8
1951-10-17 12:00:00,-0.8826087,0.72210574,-1.6,1.3
1951-10-18 12:00:00,-1.5086956,0.25006616,-1.9,-0.8
1951-10-19 12:00:00,-0.8043478,0.70122766,-1.4,1.2
1951-10-20 12:00:00,0.09130435,0.19090869,-0.2,0.5
1951-10-21 12:00:00,1.4695653,0.31406838,0.8,2.2
1951-10-22 12:00:00,4.7086954,0.4382902,3.9,5.4
1951-10-23 12:00:00,4.230435,0.39500666,2.9,4.6
1951-10-24 12:00:00,4.478261,0.39447987,3.3,4.9
1951-10-25 12:00:00,4.1608696,0.25832087,3.8,4.7
1951-10-26 12:00:00,4.791304,0.47632018,3.8,5.7
1951-10-27 12:00:00,0.8130435,0.6002205,0.3,2.7
1951-10-28 12:00:00,0.19130434,0.852063,-0.6,3.1
1951-10-29 12:00:00,3.3869565,0.42149252,2.9,4.5
1951-10-30 12:00:00,2.9826088,0.35220075,2.5,3.9
1951-10-31 12:00:00,7.095652,0.40483838,6.3,7.8
1951-11-01 12:00:00,6.4,0.2843758,5.5,6.8
1951-11-02 12:00:00,3.473913,0.19608648,3.0,3.8
1951-11-03 12:00:00,3.2652173,0.5095682,2.3,4.4
1951-11-04 12:00:00,2.3043478,0.33812562,1.2,2.7
1951-11-05 12:00:00,0.8956522,0.11970349,0.7,1.1
1951-11-06 12:00:00,0.6347826,0.7025474,-0.2,2.9
1951-11-07 12:00:00,5.9652176,0.18791462,5.6,6.3
1951-11-08 12:00:00,3.7130435,0.61524427,3.2,5.7
1951-11-09 12:00:00,6.0130434,0.5101614,4.5,6.7
1951-11-10 12:00:00,5.117391,0.21799915,4.5,5.5
1951-11-11 12:00:00,4.617391,0.30737624,4.1,5.2
1951-11-12 12:00:00,2.473913,0.25059476,2.0,2.9
1951-11-13 12:00:00,5.308696,0.5428692,3.7,5.9
1951-11-14 12:00:00,4.943478,0.49328187,3.4,5.4
1951-11-15 12:00:00,3.3869565,0.5302209,1.7,3.9
1951-11-16 12:00:00,6.117391,0.45650107,4.6,6.4
1951-11-17 12:00:00,6.0695653,0.6563634,4.2,6.8
1951-11-18 12:00:00,7.4695654,0.6258454,6.1,8.3
1951-11-19 12:00:00,6.6086955,0.42825538,5.3,7.1
1951-11-20 12:00:00,4.504348,0.3653209,3.7,5.0
1951-11-21 12:00:00,5.8130436,0.500699,4.2,6.3
1951-11-22 12:00:00,4.5391307,0.47341418,3.0,5.0
1951-11-23 12:00:00,4.2652173,0.5394108,2.5,4.7
1951-11-24 12:00:00,4.8913045,0.5484469,3.1,5.4
1951-11-25 12:00:00,3.0173912,0.5172269,1.5,3.6
1951-11-26 12:00:00,0.45652175,0.35364693,-0.5,1.0
1951-11-27 12:00:00,2.152174,0.41897345,0.9,2.7
1951-11-28 12:00:00,1.8347826,0.5402163,0.5,2.5
1951-11-29 12:00:00,1.2869565,0.4830198,-0.2,1.8
1951-11-30 12:00:00,1.9217391,0.6296697,0.1,2.6
1951-12-01 12:00:00,4.9130435,0.59658766,3.0,5.4
1951-12-02 12:00:00,2.1,0.35995167,1.1,2.5
1951-12-03 12:00:00,1.0173913,0.3212099,0.0,1.4
1951-12-04 12:00:00,0.3652174,0.49572843,-1.1,1.0
1951-12-05 12:00:00,7.8565216,0.7654644,5.5,8.6
1951-12-06 12:00:00,4.095652,0.62726337,2.2,4.8
1951-12-07 12:00:00,1.7956522,0.54091567,0.2,2.4
1951-12-08 12:00:00,1.5434783,0.5491702,-0.1,2.2
1951-12-09 12:00:00,2.7434783,0.65463305,0.9,3.5
1951-12-10 12:00:00,-0.030434778,0.5008122,-1.6,0.4
1951-12-11 12:00:00,-0.6869565,0.57127196,-2.4,-0.2
1951-12-12 12:00:00,-1.6086956,0.71743083,-3.7,-0.7
1951-12-13 12:00:00,-3.8217392,0.65205795,-5.7,-2.8
1951-12-14 12:00:00,-5.826087,0.29667345,-6.6,-5.4
1951-12-15 12:00:00,-4.004348,0.23678693,-4.5,-3.6
1951-12-16 12:00:00,1.8565217,0.43321455,0.8,2.4
1951-12-17 12:00:00,3.547826,0.32819605,2.9,4.1
1951-12-18 12:00:00,4.0086956,0.6035497,2.2,4.6
1951-12-19 12:00:00,1.8347826,0.32785028,0.9,2.1
1951-12-20 12:00:00,0.04782609,0.3657863,-0.4,1.2
1951-12-21 12:00:00,1.1043478,0.47956344,0.3,1.9
1951-12-22 12:00:00,0.9173913,0.21799916,0.5,1.4
1951-12-23 12:00:00,-0.20434782,0.3629328,-1.3,0.2
1951-12-24 12:00:00,0.4304348,0.31128734,-0.3,0.9
1951-12-25 12:00:00,3.104348,0.72740054,1.5,4.4
1951-12-26 12:00:00,2.4391305,0.40511847,1.2,2.9
1951-12-27 12:00:00,0.76086956,0.3017905,-0.1,1.2
1951-12-28 12:00:00,1.7304348,0.41852203,0.5,2.2
1951-12-29 12:00:00,-1.7913043,0.25692672,-2.4,-1.4
1951-12-30 12:00:00,-2.5608697,0.29889527,-3.5,-2.2
1951-12-31 12:00:00,1.2304348,0.37350836,0.0,1.5
1952-01-01 12:00:00,0.01739131,0.40823284,-1.3,0.3
1952-01-02 12:00:00,0.24782608,0.47169405,-1.2,0.8
1952-01-03 12:00:00,-0.7130435,0.34553593,-1.6,-0.2
1952-01-04 12:00:00,-0.17826086,0.45200667,-1.6,0.3
1952-01-05 12:00:00,-0.9521739,0.6749361,-3.0,-0.4
1952-01-06 12:00:00,-2.5913043,0.94864345,-5.5,-1.8
1952-01-07 12:00:00,0.56956524,0.5400763,-0.9,1.4
1952-01-08 12:00:00,1.726087,0.5979802,0.3,2.7
1952-01-09 12:00:00,0.8391304,0.51392704,-0.6,1.6
1952-01-10 12:00:00,-0.5826087,0.50789607,-2.1,-0.1
1952-01-11 12:00:00,0.49130434,0.5098278,-1.1,1.0
1952-01-12 12:00:00,-0.09130435,0.4907076,-1.7,0.3
1952-01-13 12:00:00,-1.7043478,0.81265974,-4.1,-1.0
1952-01-14 12:00:00,-0.70869565,0.7264644,-2.9,0.1
1952-01-15 12:00:00,2.4434783,0.61561286,0.5,3.0
1952-01-16 12:00:00,0.6869565,0.5211228,-0.9,1.2
1952-01-17 12:00:00,-1.0782609,0.47544625,-2.6,-0.6
1952-01-18 12:00:00,-0.34347826,0.50633043,-1.9,0.2
1952-01-19 12:00:00,-1.1913043,0.56944907,-2.9,-0.6
1952-01-20 12:00:00,-2.9,0.66003954,-4.7,-2.1
1952-01-21 12:00:00,-1.3173913,0.59465164,-3.0,-0.6
1952-01-22 12:00:00,-3.1652174,0.6119169,-5.1,-2.7
1952-01-23 12:00:00,-4.4652176,0.56997997,-6.2,-4.0
1952-01-24 12:00:00,-4.926087,0.73733795,-7.1,-4.1
1952-01-25 12:00:00,-5.521739,0.7717605,-7.6,-4.5
1952-01-26 12:00:00,-5.5347824,0.6881662,-7.5,-4.8
1952-01-27 12:00:00,-6.552174,0.5114936,-7.8,-5.7
1952-01-28 12:00:00,-5.878261,0.77793294,-8.1,-4.8
1952-01-29 12:00:00,-6.7347827,0.67153865,-8.3,-5.6
1952-01-30 12:00:00,-1.0130435,0.80504084,-3.5,-0.2
1952-01-31 12:00:00,-2.8652174,0.6140448,-4.7,-2.2
1952-02-01 12:00:00,-0.8130435,0.5965876,-2.6,-0.3
1952-02-02 12:00:00,-1.8652174,0.2647537,-2.7,-1.6
1952-02-03 12:00:00,-3.347826,0.59407914,-4.9,-2.5
1952-02-04 12:00:00,-4.047826,0.43625835,-5.1,-3.3
1952-02-05 12:00:00,-2.6478262,0.61068004,-4.0,-1.9
1952-02-06 12:00:00,-4.5,0.34262416,-5.3,-3.7
1952-02-07 12:00:00,0.09565218,0.49120814,-0.9,0.8
1952-02-08 12:00:00,-0.35652176,0.48796478,-1.8,0.2
1952-02-09 12:00:00,-2.4173913,0.46592796,-3.7,-1.9
1952-02-10 12:00:00,-2.747826,0.5724619,-4.5,-2.2
1952-02-11 12:00:00,-4.0695653,0.8280069,-6.2,-3.1
1952-02-12 12:00:00,-5.03913,0.7551211,-7.1,-4.3
1952-02-13 12:00:00,-6.4565215,0.35117948,-7.1,-5.9
1952-02-14 12:00:00,-6.473913,0.7869686,-8.6,-5.4
1952-02-15 12:00:00,-11.943479,0.6063619,-12.8,-10.6
1952-02-16 12:00:00,-11.7,0.4423258,-12.7,-10.9
1952-02-17 12:00:00,-6.321739,1.0770155,-9.3,-5.2
1952-02-18 12:00:00,-5.3130436,1.0735168,-8.4,-4.4
1952-02-19 12:00:00,-1.1652174,0.53047043,-2.8,-0.6
1952-02-20 12:00:00,0.5869565,0.5015665,-0.9,1.0
1952-02-21 12:00:00,2.0,0.5905046,0.2,2.5
