time,rsds_mean,rsds_stdev,rsds_min,rsds_max
1951-09-30 12:00:00,80.13441,10.111992,68.97687,99.298065
1951-10-01 12:00:00,105.12862,6.9478035,84.803825,113.21887
1951-10-02 12:00:00,149.44872,5.262766,138.85712,160.37794
1951-10-03 12:00:00,147.60393,4.479454,137.64616,154.25972
1951-10-04 12:00:00,150.23596,2.309699,145.80812,154.09354
1951-10-05 12:00:00,137.89137,6.715649,125.9196,148.77246
1951-10-06 12:00:00,97.19525,6.779018,80.91041,105.78149
1951-10-07 12:00:00,124.53202,3.3055289,119.69791,132.381
1951-10-08 12:00:00,138.79482,2.2989001,134.81104,142.4993
1951-10-09 12:00:00,140.58885,1.8335718,137.24634,144.481
1951-10-10 12:00:00,134.06944,2.6917865,129.803,138.87453
1951-10-11 12:00:00,128.46643,2.501097,125.21916,133.34972
1951-10-12 12:00:00,131.47224,1.1208321,129.97911,133.91838
1951-10-13 12:00:00,131.16655,1.9896488,128.46272,135.1226
1951-10-14 12:00:00,127.38578,1.460605,124.96427,130.40504
1951-10-15 12:00:00,128.20807,1.7673697,124.908394,131.42453
1951-10-16 12:00:00,121.31836,1.9162116,117.0677,125.17056
1951-10-17 12:00:00,123.80142,3.1008456,116.82556,128.40508
1951-10-18 12:00:00,64.925415,15.507346,46.869984,107.46973
1951-10-19 12:00:00,59.617584,10.692244,49.6101,94.195885
1951-10-20 12:00:00,46.229084,7.6640687,38.911953,70.601105
1951-10-21 12:00:00,101.96097,4.847127,93.19052,109.26892
1951-10-22 12:00:00,37.657482,1.4111227,35.51341,40.21916
1951-10-23 12:00:00,38.7199,2.0978825,34.76464,44.402317
1951-10-24 12:00:00,31.524256,2.3504536,27.530687,36.096996
1951-10-25 12:00:00,38.672684,1.1911839,36.504684,40.904163
1951-10-26 12:00:00,41.067112,3.1881893,37.3621,48.88821
1951-10-27 12:00:00,91.487015,4.089644,85.29086,103.6507
1951-10-28 12:00:00,94.68992,2.4443088,90.76897,103.49745
1951-10-29 12:00:00,84.94236,3.565024,78.590904,90.76786
1951-10-30 12:00:00,51.684536,1.9367431,48.957943,56.413223
1951-10-31 12:00:00,31.044943,1.6725966,28.362942,34.972214
1951-11-01 12:00:00,23.279488,0.9302192,22.056173,25.279305
1951-11-02 12:00:00,38.460762,3.4745355,34.32332,46.953396
1951-11-03 12:00:00,26.652138,1.200076,24.38282,28.156393
1951-11-04 12:00:00,52.61204,2.704529,46.09285,58.90252
1951-11-05 12:00:00,36.503624,3.4302886,31.114792,43.22057
1951-11-06 12:00:00,28.707348,1.081422,27.098345,31.074484
1951-11-07 12:00:00,37.984882,1.5834367,35.41339,41.248295
1951-11-08 12:00:00,30.547016,1.1177962,28.901815,32.61109
1951-11-09 12:00:00,50.019764,5.6513186,40.24375,60.51871
1951-11-10 12:00:00,52.39637,1.7702198,49.12568,55.11156
1951-11-11 12:00:00,41.042816,3.5206409,30.127522,45.94048
1951-11-12 12:00:00,6.533545,0.86972475,5.5065904,9.046855
1951-11-13 12:00:00,12.461128,0.8238338,11.227944,13.975726
1951-11-14 12:00:00,11.189605,0.5228949,10.364807,12.416313
1951-11-15 12:00:00,19.396019,1.1915457,17.896017,22.887466
1951-11-16 12:00:00,13.411763,0.51697475,12.06321,14.105168
1951-11-17 12:00:00,35.44756,2.5488384,27.808905,37.752808
1951-11-18 12:00:00,44.095165,1.8606868,40.7797,47.85087
1951-11-19 12:00:00,21.390055,0.45363593,20.659956,22.436607
1951-11-20 12:00:00,22.777363,1.0931699,20.230288,24.131962
1951-11-21 12:00:00,22.722841,2.38112,19.32206,27.498331
1951-11-22 12:00:00,27.929773,2.4492147,22.616732,33.28347
1951-11-23 12:00:00,18.273611,0.52886266,17.003733,19.336174
1951-11-24 12:00:00,5.9565787,0.57114345,4.9003587,7.502402
1951-11-25 12:00:00,13.666122,0.5164873,12.633938,14.984034
1951-11-26 12:00:00,30.829699,4.3357134,19.729382,35.27508
1951-11-27 12:00:00,18.734198,0.86803365,17.435963,20.347828
1951-11-28 12:00:00,13.067631,0.5602816,11.862066,14.569484
1951-11-29 12:00:00,17.468466,1.1945534,15.423734,19.560926
1951-11-30 12:00:00,6.5127883,0.4010609,5.6762557,7.348084
1951-12-01 12:00:00,18.18485,1.9554964,15.596333,22.188625
1951-12-02 12:00:00,20.318254,2.9687388,14.679654,25.53527
1951-12-03 12:00:00,14.023099,1.4254361,11.558955,16.482033
1951-12-04 12:00:00,5.95298,0.506813,5.057071,6.6957
1951-12-05 12:00:00,8.241146,0.54684883,7.368357,9.109195
1951-12-06 12:00:00,10.816756,1.1416516,9.028722,12.913488
1951-12-07 12:00:00,28.80728,5.928127,15.579739,36.382767
1951-12-08 12:00:00,17.619482,0.7857259,16.08757,19.35519
1951-12-09 12:00:00,19.600863,2.1522784,13.632052,22.601261
1951-12-10 12:00:00,15.229878,0.44654372,14.190035,16.03357
1951-12-11 12:00:00,43.70444,3.2385252,37.87346,48.8362
1951-12-12 12:00:00,21.758127,0.9850101,19.679348,23.30751
1951-12-13 12:00:00,42.64641,2.7822683,35.84326,46.079212
1951-12-14 12:00:00,38.585384,2.5880606,34.596336,46.018047
1951-12-15 12:00:00,23.624912,2.5892584,20.021606,29.22706
1951-12-16 12:00:00,1.6631776,0.07927675,1.5411582,1.8232845
1951-12-17 12:00:00,1.3547812,0.21368544,1.0220702,1.7652806
1951-12-18 12:00:00,14.8139925,2.2412207,10.905347,19.566267
1951-12-19 12:00:00,18.537352,1.5168122,15.97945,21.78294
1951-12-20 12:00:00,42.352097,1.980595,38.67242,45.265526
1951-12-21 12:00:00,26.874245,1.5127338,22.75474,29.537596
1951-12-22 12:00:00,21.544334,3.3844116,16.21836,26.475883
1951-12-23 12:00:00,13.698569,0.4544302,12.856805,14.433122
1951-12-24 12:00:00,38.408703,1.1910583,37.190845,42.449146
