time,tasmax_mean,tasmax_stdev,tasmax_min,tasmax_max
1951-02-09 12:00:00,10.382608,0.78499633,8.0,11.3
1951-02-10 12:00:00,6.6652174,0.31843194,5.7,7.0
1951-02-11 12:00:00,5.1652174,0.13057967,4.9,5.4
1951-02-12 12:00:00,6.495652,0.808906,4.1,7.4
1951-02-13 12:00:00,3.8782609,0.19550714,3.4,4.2
1951-02-14 12:00:00,2.4130435,0.3111051,1.5,2.8
1951-02-15 12:00:00,5.056522,0.35853094,4.1,5.5
1951-02-16 12:00:00,4.495652,0.3470099,3.6,5.0
1951-02-17 12:00:00,6.156522,0.8681946,3.8,7.1
1951-02-18 12:00:00,5.947826,0.48172656,4.6,6.7
1951-02-19 12:00:00,4.0652175,0.9544444,1.4,5.4
1951-02-20 12:00:00,6.230435,0.93224126,3.4,7.1
1951-02-21 12:00:00,6.2217393,0.78682435,3.9,7.2
1951-02-22 12:00:00,5.752174,0.8860609,3.2,6.7
1951-02-23 12:00:00,3.926087,0.7337915,1.8,4.7
1951-02-24 12:00:00,4.6260867,0.93493426,1.9,5.9
1951-02-25 12:00:00,6.6,0.6358835,4.6,7.2
1951-02-26 12:00:00,2.6173913,0.44492516,1.4,3.1
1951-02-27 12:00:00,1.6826087,0.714844,-0.4,2.4
1951-02-28 12:00:00,-0.33913043,0.6572268,-2.3,0.3
1951-03-01 12:00:00,0.7782609,0.8166509,-1.6,1.6
1951-03-02 12:00:00,-0.8043478,0.49911073,-2.2,-0.1
1951-03-03 12:00:00,-1.3956522,0.7195882,-3.3,-0.5
1951-03-04 12:00:00,1.3826087,0.30310303,0.9,1.9
1951-03-05 12:00:00,-0.104347825,0.28357694,-0.8,0.3
1951-03-06 12:00:00,4.6043477,0.3665091,3.7,5.1
1951-03-07 12:00:00,5.5086956,0.41063365,4.8,6.7
1951-03-08 12:00:00,0.22608696,0.45988408,-1.3,0.6
1951-03-09 12:00:00,-1.3956522,0.647724,-3.5,-0.9
1951-03-10 12:00:00,-0.40434784,0.33032036,-1.5,-0.2
1951-03-11 12:00:00,5.5652175,0.3433957,4.6,6.0
1951-03-12 12:00:00,8.130435,0.9205078,5.6,9.1
1951-03-13 12:00:00,12.639131,0.7772521,10.1,13.4
1951-03-14 12:00:00,11.8,0.78018945,9.6,12.8
1951-03-15 12:00:00,7.230435,0.8619668,4.5,8.0
1951-03-16 12:00:00,10.156522,0.6645208,7.9,10.6
1951-03-17 12:00:00,12.521739,0.6149984,10.7,13.1
1951-03-18 12:00:00,12.417391,0.5677202,10.7,13.2
1951-03-19 12:00:00,8.03913,0.5451279,6.3,8.6
1951-03-20 12:00:00,3.873913,0.85781187,1.4,4.7
1951-03-21 12:00:00,4.9391303,0.8349638,2.3,5.6
1951-03-22 12:00:00,6.0695653,0.6563633,4.4,6.9
1951-03-23 12:00:00,8.621739,0.7174572,6.3,9.1
1951-03-24 12:00:00,7.1869564,0.48121613,6.0,7.7
1951-03-25 12:00:00,3.6130435,0.94007605,0.9,4.5
1951-03-26 12:00:00,2.2,0.86928254,-0.4,3.1
1951-03-27 12:00:00,7.704348,0.93272775,4.8,8.6
1951-03-28 12:00:00,2.8782609,0.7901329,0.6,3.8
1951-03-29 12:00:00,4.9130435,0.72609997,2.6,5.6
1951-03-30 12:00:00,7.156522,0.5866826,5.3,7.7
1951-03-31 12:00:00,9.904348,0.7433638,7.6,10.7
1951-04-01 12:00:00,7.9521737,0.99907327,5.2,9.0
1951-04-02 12:00:00,8.952174,0.7900851,6.7,9.9
1951-04-03 12:00:00,8.595652,1.0054107,5.5,9.4
1951-04-04 12:00:00,11.46087,0.74468493,9.3,12.4
1951-04-05 12:00:00,11.243478,0.77225035,8.9,12.0
1951-04-06 12:00:00,12.330435,0.62653977,10.6,13.1
1951-04-07 12:00:00,15.321739,0.6959239,13.4,16.5
1951-04-08 12:00:00,9.4,0.9568972,6.4,10.3
1951-04-09 12:00:00,10.647826,0.868717,8.0,11.6
1951-04-10 12:00:00,6.4913044,0.69401985,4.7,7.5
1951-04-11 12:00:00,7.147826,0.78178704,4.7,7.9
1951-04-12 12:00:00,9.217391,0.85651076,6.7,10.1
1951-04-13 12:00:00,11.747827,0.8647039,9.4,12.8
1951-04-14 12:00:00,7.117391,1.0519763,4.1,8.0
1951-04-15 12:00:00,8.686956,0.8608915,5.9,9.3
1951-04-16 12:00:00,15.456522,0.911676,12.8,16.3
1951-04-17 12:00:00,10.113044,0.5144049,8.6,10.6
1951-04-18 12:00:00,13.57826,0.6028603,11.7,14.1
1951-04-19 12:00:00,12.295652,0.18528062,11.8,12.6
1951-04-20 12:00:00,11.095653,0.80080295,8.6,11.8
1951-04-21 12:00:00,9.526087,0.60160464,7.7,10.2
1951-04-22 12:00:00,12.121739,0.67884594,10.0,12.8
1951-04-23 12:00:00,16.113043,0.6442415,14.1,16.6
1951-04-24 12:00:00,20.304348,0.53281724,18.9,21.0
1951-04-25 12:00:00,24.352175,0.5829979,22.6,25.0
1951-04-26 12:00:00,26.495651,0.82329047,24.0,27.3
1951-04-27 12:00:00,17.165216,0.81112295,14.7,17.9
1951-04-28 12:00:00,8.269566,0.30706856,7.4,8.6
1951-04-29 12:00:00,6.3130436,0.74501497,4.1,7.0
1951-04-30 12:00:00,8.734782,0.8503752,6.3,9.6
1951-05-01 12:00:00,15.382608,0.5692498,13.5,15.9
1951-05-02 12:00:00,18.63913,0.5814068,16.7,19.1
1951-05-03 12:00:00,17.143478,0.8463868,14.7,18.0
1951-05-04 12:00:00,18.386957,0.59512806,16.7,19.2
1951-05-05 12:00:00,14.9,0.63588357,12.9,15.4
1951-05-06 12:00:00,16.782608,0.60623735,14.8,17.1
1951-05-07 12:00:00,17.608696,0.5444689,15.9,18.1
1951-05-08 12:00:00,15.126087,0.53585964,13.5,15.7
1951-05-09 12:00:00,12.056521,0.43721065,11.0,12.9
1951-05-10 12:00:00,12.73913,0.9902741,9.9,13.8
1951-05-11 12:00:00,12.686956,0.7864639,10.2,13.4
1951-05-12 12:00:00,16.02174,0.867759,13.5,17.0
1951-05-13 12:00:00,16.165218,0.6294295,14.2,16.8
1951-05-14 12:00:00,10.286957,0.8984548,7.8,11.3
1951-05-15 12:00:00,9.108696,1.0163502,6.3,10.2
1951-05-16 12:00:00,10.486957,1.0018697,7.9,11.7
1951-05-17 12:00:00,13.847826,0.6385239,12.0,14.6
1951-05-18 12:00:00,17.030436,0.78653604,14.8,18.0
1951-05-19 12:00:00,19.343477,0.46234378,18.0,19.9
1951-05-20 12:00:00,22.039131,0.78115827,20.0,23.0
1951-05-21 12:00:00,16.63913,0.3473366,15.7,17.2
1951-05-22 12:00:00,17.97826,0.65339017,16.0,18.6
1951-05-23 12:00:00,17.726088,0.47750914,16.1,18.1
1951-05-24 12:00:00,19.626087,0.21308784,19.0,20.0
1951-05-25 12:00:00,21.878262,0.27339485,21.0,22.1
1951-05-26 12:00:00,17.373913,0.35166365,16.6,17.9
1951-05-27 12:00:00,17.217392,0.48062643,15.8,17.8
1951-05-28 12:00:00,12.852174,0.7569214,10.5,13.5
1951-05-29 12:00:00,9.913043,0.69987845,8.0,10.7
1951-05-30 12:00:00,11.821739,0.6014161,10.0,12.4
1951-05-31 12:00:00,16.42174,0.6275949,14.4,17.1
1951-06-01 12:00:00,19.430435,0.6530429,17.5,20.2
1951-06-02 12:00:00,20.386957,0.79526,18.4,21.6
1951-06-03 12:00:00,18.891304,0.8102134,16.7,19.8
1951-06-04 12:00:00,20.234783,0.8338538,18.1,21.1
1951-06-05 12:00:00,17.83913,0.6545753,16.5,18.6
1951-06-06 12:00:00,21.6,0.71200883,19.6,22.3
1951-06-07 12:00:00,17.191305,0.8397273,14.5,17.8
1951-06-08 12:00:00,16.847826,0.5148825,15.5,17.7
1951-06-09 12:00:00,20.08261,0.50618106,18.6,20.8
1951-06-10 12:00:00,15.673913,0.7836467,13.3,16.5
1951-06-11 12:00:00,18.621738,0.805393,16.0,19.2
1951-06-12 12:00:00,22.330435,0.8502863,20.0,23.3
1951-06-13 12:00:00,17.995653,0.8804536,15.2,18.7
1951-06-14 12:00:00,24.834782,0.7855259,22.4,25.5
1951-06-15 12:00:00,26.57826,0.65670884,24.5,27.2
1951-06-16 12:00:00,19.8,0.6896755,18.0,20.5
1951-06-17 12:00:00,24.33913,0.40511855,23.1,24.8
1951-06-18 12:00:00,20.73913,0.520651,19.1,21.3
1951-06-19 12:00:00,18.13913,0.83287835,15.6,18.9
1951-06-20 12:00:00,20.086956,0.7853574,17.6,20.8
1951-06-21 12:00:00,22.513044,0.48839068,21.2,23.2
1951-06-22 12:00:00,23.069565,0.6409467,21.2,23.8
1951-06-23 12:00:00,25.0,0.67243874,22.9,25.8
1951-06-24 12:00:00,18.326088,0.654893,16.8,19.5
1951-06-25 12:00:00,18.169565,0.6740111,16.1,18.9
1951-06-26 12:00:00,16.613043,0.80934995,14.2,17.6
1951-06-27 12:00:00,14.378261,0.9735442,11.6,15.4
1951-06-28 12:00:00,16.904348,0.77598643,14.5,17.6
1951-06-29 12:00:00,13.756522,0.7026819,11.5,14.3
1951-06-30 12:00:00,14.765218,0.9662158,12.2,16.0
1951-07-01 12:00:00,19.82174,0.9408399,17.3,20.8
1951-07-02 12:00:00,22.5,0.6928204,20.4,23.1
1951-07-03 12:00:00,21.895653,0.5278983,20.3,22.4
1951-07-04 12:00:00,21.365217,0.3484236,20.3,21.8
1951-07-05 12:00:00,14.382608,0.819147,12.1,15.3
1951-07-06 12:00:00,18.121738,0.7324506,16.1,18.9
1951-07-07 12:00:00,24.165218,0.7369789,22.0,24.9
1951-07-08 12:00:00,25.56087,0.59908557,23.8,26.3
1951-07-09 12:00:00,22.208696,0.80482966,19.8,22.9
1951-07-10 12:00:00,25.704348,0.742193,23.6,26.4
1951-07-11 12:00:00,29.769566,0.59595376,27.9,30.3
1951-07-12 12:00:00,22.852175,0.53638846,21.2,23.4
1951-07-13 12:00:00,24.73913,0.69828296,22.6,25.6
1951-07-14 12:00:00,20.030436,0.7165345,17.9,20.8
1951-07-15 12:00:00,17.034782,0.2791428,16.4,17.7
1951-07-16 12:00:00,16.047827,0.870217,13.8,17.0
1951-07-17 12:00:00,21.682608,0.742295,19.8,22.6
1951-07-18 12:00:00,21.191305,0.6781772,19.1,21.8
1951-07-19 12:00:00,18.073914,0.66215545,16.0,18.6
1951-07-20 12:00:00,19.721739,0.79123276,17.4,20.5
1951-07-21 12:00:00,17.5,0.85617965,15.2,18.4
1951-07-22 12:00:00,22.069565,0.30706847,21.2,22.4
1951-07-23 12:00:00,22.47826,0.674992,20.6,23.3
1951-07-24 12:00:00,20.326086,0.65621954,18.4,21.1
1951-07-25 12:00:00,18.891304,0.75866747,16.6,19.6
1951-07-26 12:00:00,20.56087,0.5113828,19.3,21.6
1951-07-27 12:00:00,22.2,0.68143064,20.7,23.0
1951-07-28 12:00:00,25.091305,0.7834776,22.7,25.9
1951-07-29 12:00:00,23.765217,0.20977968,23.1,24.0
1951-07-30 12:00:00,24.334784,0.54820555,22.6,24.9
1951-07-31 12:00:00,28.1,0.48544016,26.6,28.5
1951-08-01 12:00:00,29.643478,0.519051,28.0,30.3
1951-08-02 12:00:00,25.134783,0.47604218,23.7,25.7
1951-08-03 12:00:00,25.02174,0.5815695,23.3,25.7
1951-08-04 12:00:00,25.695652,0.6470526,23.9,26.7
1951-08-05 12:00:00,22.956522,0.8255832,20.6,23.9
1951-08-06 12:00:00,25.186956,0.627143,23.3,25.9
1951-08-07 12:00:00,23.965218,0.86608,21.5,24.9
1951-08-08 12:00:00,20.091305,0.827733,17.9,21.0
1951-08-09 12:00:00,20.252174,0.82138246,18.0,21.5
1951-08-10 12:00:00,18.186956,1.0334847,15.1,19.1
1951-08-11 12:00:00,18.756521,0.7376968,16.5,19.6
1951-08-12 12:00:00,21.330435,0.76011133,19.2,22.5
1951-08-13 12:00:00,19.334782,0.82441485,16.9,20.2
1951-08-14 12:00:00,18.169565,0.8374052,15.6,19.0
1951-08-15 12:00:00,18.882608,0.7202972,16.8,19.8
1951-08-16 12:00:00,18.591305,0.5356127,17.0,19.1
1951-08-17 12:00:00,20.17826,0.5845523,18.3,20.6
1951-08-18 12:00:00,20.782608,0.46029502,19.3,21.2
1951-08-19 12:00:00,25.308695,0.9011648,22.6,26.3
1951-08-20 12:00:00,20.373913,0.4375996,19.1,20.9
1951-08-21 12:00:00,16.043478,0.5911124,14.5,16.8
1951-08-22 12:00:00,20.721739,0.7240927,18.4,21.2
1951-08-23 12:00:00,22.16087,0.5880988,20.4,22.7
1951-08-24 12:00:00,23.286957,0.81203157,20.9,24.3
1951-08-25 12:00:00,23.6,0.48722813,22.1,24.1
1951-08-26 12:00:00,22.391304,0.70397216,20.3,23.2
1951-08-27 12:00:00,20.817392,0.8957155,18.2,21.8
1951-08-28 12:00:00,19.017391,0.53132516,17.3,19.6
1951-08-29 12:00:00,28.6,0.7436689,26.2,29.3
1951-08-30 12:00:00,31.126087,0.6588641,29.1,31.8
1951-08-31 12:00:00,21.430435,0.59008837,20.5,22.5
1951-09-01 12:00:00,18.704348,0.762991,16.3,19.3
1951-09-02 12:00:00,17.34348,0.8438144,14.8,18.4
1951-09-03 12:00:00,14.6,0.2413729,13.9,15.0
1951-09-04 12:00:00,19.813044,0.70606333,17.6,20.6
1951-09-05 12:00:00,24.734783,0.5238725,23.1,25.2
1951-09-06 12:00:00,26.621738,0.3977725,25.5,27.1
1951-09-07 12:00:00,25.052174,0.58893365,23.2,25.6
1951-09-08 12:00:00,19.56087,0.47798416,18.4,20.5
1951-09-09 12:00:00,22.408695,0.6013847,20.6,23.2
1951-09-10 12:00:00,25.134783,0.75562185,23.0,26.2
1951-09-11 12:00:00,26.847826,0.711318,24.7,27.6
1951-09-12 12:00:00,27.617392,0.7440503,25.3,28.3
1951-09-13 12:00:00,28.1,0.66069776,26.1,28.9
1951-09-14 12:00:00,24.508696,0.49159306,22.8,24.9
1951-09-15 12:00:00,20.026087,0.54868823,18.3,20.8
1951-09-16 12:00:00,18.356522,0.7423969,16.0,19.0
1951-09-17 12:00:00,14.695652,0.8222335,12.1,15.5
1951-09-18 12:00:00,11.860869,0.84067225,9.4,12.8
1951-09-19 12:00:00,14.639131,0.8646383,11.9,15.4
1951-09-20 12:00:00,13.360869,0.7341005,11.2,14.2
1951-09-21 12:00:00,13.169565,0.87349105,10.5,14.0
1951-09-22 12:00:00,16.965218,0.21989872,16.4,17.3
1951-09-23 12:00:00,18.373913,0.47568503,16.8,18.9
1951-09-24 12:00:00,16.869566,0.76864356,14.4,17.6
1951-09-25 12:00:00,18.32174,0.52993584,16.8,19.2
1951-09-26 12:00:00,17.965218,0.4904378,16.9,18.9
1951-09-27 12:00:00,17.756521,0.64391893,15.9,18.6
1951-09-28 12:00:00,19.1,0.67502016,16.9,19.7
1951-09-29 12:00:00,16.795652,0.7782244,14.6,17.6
1951-09-30 12:00:00,14.486957,0.5994956,12.8,15.2
1951-10-01 12:00:00,15.973913,0.7963051,13.8,17.0
1951-10-02 12:00:00,16.76087,0.71428835,14.8,17.6
1951-10-03 12:00:00,16.83913,0.41675708,15.7,17.2
1951-10-04 12:00:00,17.36087,0.35354,16.2,17.7
1951-10-05 12:00:00,16.426086,0.36501038,15.5,16.9
1951-10-06 12:00:00,12.413043,0.7356183,10.2,13.2
1951-10-07 12:00:00,10.065217,0.36784756,9.1,10.5
1951-10-08 12:00:00,12.978261,0.31061864,12.1,13.3
1951-10-09 12:00:00,14.46087,0.26166552,13.9,14.8
1951-10-10 12:00:00,13.221739,0.20420907,12.7,13.6
1951-10-11 12:00:00,12.8,0.40860316,11.8,13.4
1951-10-12 12:00:00,15.165217,0.4904378,14.0,16.0
1951-10-13 12:00:00,15.378261,0.17183545,14.9,15.7
1951-10-14 12:00:00,15.16087,0.3017904,14.5,15.9
1951-10-15 12:00:00,14.947826,0.299085,14.2,15.7
1951-10-16 12:00:00,14.852174,0.2684408,14.0,15.2
1951-10-17 12:00:00,15.021739,0.2020687,14.7,15.4
1951-10-18 12:00:00,7.0826087,0.7976335,6.2,9.7
1951-10-19 12:00:00,7.8869567,1.235104,7.2,12.2
1951-10-20 12:00:00,6.526087,0.3137673,6.2,7.3
1951-10-21 12:00:00,12.6,0.29192024,11.9,13.1
1951-10-22 12:00:00,10.282609,0.44784725,9.0,10.8
1951-10-23 12:00:00,8.065217,0.98581624,5.1,9.0
1951-10-24 12:00:00,7.282609,0.81808484,4.9,8.1
1951-10-25 12:00:00,8.682609,0.40823278,8.0,9.4
1951-10-26 12:00:00,10.83913,0.69703674,8.9,11.5
1951-10-27 12:00:00,11.065217,0.21388473,10.4,11.4
1951-10-28 12:00:00,12.547826,0.30341467,12.1,13.5
1951-10-29 12:00:00,14.53913,0.24625751,13.8,14.8
1951-10-30 12:00:00,13.917391,0.5738142,12.3,14.6
1951-10-31 12:00:00,10.713043,0.53022087,9.2,11.4
1951-11-01 12:00:00,9.413043,0.6109895,7.6,10.0
1951-11-02 12:00:00,9.804348,0.7520859,7.6,10.6
1951-11-03 12:00:00,7.46087,0.57765585,5.7,8.1
1951-11-04 12:00:00,7.808696,0.69025075,5.7,8.7
1951-11-05 12:00:00,9.152174,0.18146642,8.8,9.6
1951-11-06 12:00:00,9.134783,0.53128934,8.7,10.9
1951-11-07 12:00:00,10.726087,0.33650038,10.0,11.3
1951-11-08 12:00:00,11.573913,0.7396929,11.0,14.1
1951-11-09 12:00:00,12.378261,0.5540025,11.3,13.3
1951-11-10 12:00:00,14.273913,0.80876577,13.5,16.4
1951-11-11 12:00:00,11.626087,0.3219741,11.1,12.5
1951-11-12 12:00:00,8.0,0.35262993,7.0,8.4
1951-11-13 12:00:00,8.260869,0.6505777,6.3,8.9
1951-11-14 12:00:00,7.443478,0.71798396,5.3,8.1
1951-11-15 12:00:00,6.9913044,0.60857147,5.0,7.5
1951-11-16 12:00:00,9.778261,0.65139085,7.8,10.5
1951-11-17 12:00:00,9.652174,0.6691134,7.7,10.5
1951-11-18 12:00:00,13.604348,0.6010703,12.4,14.4
1951-11-19 12:00:00,12.76087,0.8111929,11.1,14.2
1951-11-20 12:00:00,9.408695,0.43729714,8.0,9.9
1951-11-21 12:00:00,8.76087,0.8741401,6.3,9.9
1951-11-22 12:00:00,6.808696,0.73538697,4.6,7.6
1951-11-23 12:00:00,6.3869567,0.76289177,4.1,7.2
1951-11-24 12:00:00,12.765218,0.82809824,10.2,13.4
1951-11-25 12:00:00,12.752173,0.8657088,10.1,13.7
1951-11-26 12:00:00,4.691304,0.84899586,2.0,5.4
1951-11-27 12:00:00,6.495652,0.89417356,3.8,7.3
1951-11-28 12:00:00,6.556522,0.90064037,3.9,7.4
1951-11-29 12:00:00,5.1869564,0.94698805,2.3,6.1
1951-11-30 12:00:00,8.821739,0.78627163,6.6,9.7
1951-12-01 12:00:00,8.065217,0.8625587,5.5,9.0
1951-12-02 12:00:00,5.7565217,0.89579993,3.1,6.7
1951-12-03 12:00:00,3.8782609,0.6351696,2.1,4.5
1951-12-04 12:00:00,8.952174,0.9155039,6.4,9.9
1951-12-05 12:00:00,9.908695,1.1447091,6.6,11.0
1951-12-06 12:00:00,8.03913,0.7676837,5.8,8.9
1951-12-07 12:00:00,5.3,0.92923534,2.5,6.1
1951-12-08 12:00:00,5.230435,0.8237955,2.7,6.0
1951-12-09 12:00:00,7.769565,0.9643357,4.9,8.6
1951-12-10 12:00:00,4.595652,0.87052125,1.9,5.3
1951-12-11 12:00:00,3.5173912,0.8834971,0.7,4.4
1951-12-12 12:00:00,1.7130435,0.63335156,-0.1,2.5
1951-12-13 12:00:00,2.7956522,0.24043123,2.3,3.1
1951-12-14 12:00:00,0.3043478,0.73631173,-0.6,2.3
1951-12-15 12:00:00,2.6695652,0.46385416,1.6,3.2
1951-12-16 12:00:00,5.552174,0.3573691,4.5,6.0
1951-12-17 12:00:00,6.230435,0.3209155,5.5,6.7
1951-12-18 12:00:00,6.4173913,0.49136207,5.2,7.1
1951-12-19 12:00:00,5.0434785,0.37512448,4.4,5.8
1951-12-20 12:00:00,7.773913,0.57951814,6.5,8.6
1951-12-21 12:00:00,5.169565,0.603205,4.3,6.4
1951-12-22 12:00:00,4.4,0.5356832,3.5,5.5
1951-12-23 12:00:00,3.3173914,0.33576933,2.6,3.9
1951-12-24 12:00:00,5.7347827,0.64579487,4.3,7.0
1951-12-25 12:00:00,7.7608695,0.9503954,5.2,8.9
1951-12-26 12:00:00,7.726087,0.69920295,5.6,8.5
1951-12-27 12:00:00,4.330435,0.7770819,2.0,5.1
1951-12-28 12:00:00,5.156522,0.9328899,2.4,6.1
1951-12-29 12:00:00,4.7608695,0.45083416,3.7,5.4
1951-12-30 12:00:00,2.3391304,0.5761485,0.7,3.1
1951-12-31 12:00:00,4.5913043,0.82668173,2.0,5.3
1952-01-01 12:00:00,3.1086957,0.6092854,1.2,3.7
1952-01-02 12:00:00,5.7434783,0.83968216,3.4,6.6
1952-01-03 12:00:00,4.352174,0.50722563,3.4,5.2
1952-01-04 12:00:00,1.8565217,0.603487,0.3,2.7
1952-01-05 12:00:00,1.9391304,0.62187594,0.2,2.7
1952-01-06 12:00:00,1.7217392,0.49251485,0.5,2.5
1952-01-07 12:00:00,2.6217391,0.5671872,1.0,3.3
1952-01-08 12:00:00,3.921739,0.81771505,1.8,5.1
1952-01-09 12:00:00,4.226087,0.69107187,2.2,5.0
1952-01-10 12:00:00,2.5913043,0.6351399,0.8,3.3
1952-01-11 12:00:00,6.7652173,0.7816419,4.4,7.4
1952-01-12 12:00:00,2.1347826,0.8421549,-0.4,3.0
1952-01-13 12:00:00,2.5304348,0.7433384,0.1,3.1
1952-01-14 12:00:00,3.673913,0.8862316,1.3,4.6
1952-01-15 12:00:00,6.695652,0.9861997,3.9,7.8
1952-01-16 12:00:00,7.4695654,0.9692825,4.5,8.3
1952-01-17 12:00:00,3.8217392,0.615705,1.9,4.5
1952-01-18 12:00:00,1.6652174,0.88298345,-0.9,2.7
1952-01-19 12:00:00,0.4695652,0.6237577,-1.3,1.2
1952-01-20 12:00:00,0.36956522,0.6778706,-1.7,1.0
1952-01-21 12:00:00,1.0826087,0.5909846,-0.6,1.7
1952-01-22 12:00:00,0.6086956,0.7476997,-1.7,1.2
1952-01-23 12:00:00,-1.6,0.8283037,-3.9,-0.7
1952-01-24 12:00:00,-2.5652175,0.8942369,-5.1,-1.6
1952-01-25 12:00:00,-3.873913,0.94234556,-6.5,-2.7
1952-01-26 12:00:00,-1.7086957,0.9183696,-4.3,-0.6
1952-01-27 12:00:00,-1.3304348,0.95754886,-4.0,-0.4
1952-01-28 12:00:00,-0.6913043,0.7186419,-2.8,0.0
1952-01-29 12:00:00,-0.25652173,0.7329666,-2.3,0.7
1952-01-30 12:00:00,1.4,0.75354236,-0.9,2.1
1952-01-31 12:00:00,2.347826,0.6432726,0.4,3.1
1952-02-01 12:00:00,2.1782608,0.7723237,0.0,2.9
1952-02-02 12:00:00,0.9347826,0.7698722,-1.2,1.8
1952-02-03 12:00:00,1.6086956,0.7823671,-0.8,2.3
1952-02-04 12:00:00,1.7782608,0.65803164,0.0,2.5
1952-02-05 12:00:00,2.2434783,1.0025299,-0.7,3.2
1952-02-06 12:00:00,1.5782609,0.82775575,-0.7,2.4
1952-02-07 12:00:00,3.7913043,0.983301,1.0,4.7
1952-02-08 12:00:00,2.7043478,0.83169717,0.6,3.7
1952-02-09 12:00:00,0.5608696,0.6901412,-1.4,1.4
1952-02-10 12:00:00,0.25217393,0.7592156,-2.1,1.0
1952-02-11 12:00:00,1.7521739,0.52491784,0.2,2.3
1952-02-12 12:00:00,1.4913043,0.75522125,-1.0,2.1
1952-02-13 12:00:00,-0.20434782,0.57216465,-1.8,0.6
1952-02-14 12:00:00,-2.1434782,0.67748004,-3.6,-0.9
1952-02-15 12:00:00,1.3043479,0.64368385,-0.5,2.1
1952-02-16 12:00:00,-0.26956522,0.34063214,-1.0,0.3
1952-02-17 12:00:00,0.4695652,0.26115927,-0.0,0.9
1952-02-18 12:00:00,0.14347826,0.43721062,-1.2,0.6
1952-02-19 12:00:00,2.0086956,0.652029,0.3,2.7
1952-02-20 12:00:00,3.104348,0.66363835,1.3,3.8
1952-02-21 12:00:00,4.173913,0.77359545,2.2,5.0
1952-02-22 12:00:00,5.0608697,0.93051606,2.5,6.1
1952-02-23 12:00:00,4.4086957,1.1500144,1.4,5.6
1952-02-24 12:00:00,6.482609,0.58951133,4.8,7.1
1952-02-25 12:00:00,7.252174,0.78677636,4.9,7.9
1952-02-26 12:00:00,7.9304347,0.7748407,5.6,8.8
1952-02-27 12:00:00,3.7652173,0.536177,2.4,4.3
1952-02-28 12:00:00,2.6608696,0.65391076,0.9,3.4
1952-02-29 12:00:00,2.3608696,0.73764557,0.3,3.1
1952-03-01 12:00:00,3.9826086,0.8775718,1.2,4.7
1952-03-02 12:00:00,7.904348,0.9971604,4.8,8.7
1952-03-03 12:00:00,13.926087,0.98431945,10.7,14.6
1952-03-04 12:00:00,15.304348,0.6068295,13.2,15.6
1952-03-05 12:00:00,7.047826,0.5648158,6.4,8.4
