time,rsds_mean,rsds_stdev,rsds_min,rsds_max
1951-03-02 12:00:00,50.944046,2.1843264,46.246613,52.84274
1951-03-03 12:00:00,102.99131,3.0407798,98.44263,107.936806
1951-03-04 12:00:00,155.27661,0.9782488,153.67606,156.30273
1951-03-05 12:00:00,72.05938,4.9516344,65.66307,81.223114
1951-03-06 12:00:00,84.965965,1.9137961,82.07858,87.944984
1951-03-07 12:00:00,158.23935,4.0326843,152.49683,164.21881
1951-03-08 12:00:00,49.001945,1.7692847,46.072716,50.946854
1951-03-09 12:00:00,47.57398,0.7835068,46.461098,48.516376
1951-03-10 12:00:00,49.88092,0.7706161,48.634026,50.894848
1951-03-11 12:00:00,104.49774,3.877455,100.03729,111.03859
1951-03-12 12:00:00,65.14893,3.1534245,61.89182,70.801834
1951-03-13 12:00:00,146.62575,2.8405561,141.96942,149.97684
1951-03-14 12:00:00,79.204796,1.3570696,78.045,81.99951
1951-03-15 12:00:00,47.258766,3.8976874,43.045986,53.762535
1951-03-16 12:00:00,114.53111,1.0140175,113.39559,116.30071
1951-03-17 12:00:00,38.01056,2.3796382,35.00561,41.801105
1951-03-18 12:00:00,111.20545,1.6575397,108.41143,113.81289
1951-03-19 12:00:00,53.599037,2.9637651,48.636967,57.368183
1951-03-20 12:00:00,130.96156,6.8320804,122.505516,139.88725
1951-03-21 12:00:00,172.04308,6.3491855,163.13245,180.9672
1951-03-22 12:00:00,74.10321,1.5702925,70.940605,75.56668
1951-03-23 12:00:00,8.661381,0.8165513,8.138473,10.458781
1951-03-24 12:00:00,90.43334,6.9140387,79.87248,99.42471
1951-03-25 12:00:00,128.29848,5.512566,119.19424,134.31506
1951-03-26 12:00:00,61.988274,1.4557725,59.566856,64.59212
1951-03-27 12:00:00,75.46044,5.639695,68.43408,83.163956
1951-03-28 12:00:00,81.23835,7.876178,69.43119,91.67036
1951-03-29 12:00:00,141.29184,3.0825076,136.49269,146.79532
1951-03-30 12:00:00,170.30872,1.0570449,168.70383,171.3683
1951-03-31 12:00:00,130.70154,3.3109858,124.3712,134.43964
1951-04-01 12:00:00,73.35947,3.1991603,68.82439,78.01635
1951-04-02 12:00:00,82.732635,2.7689607,79.23684,86.22685
1951-04-03 12:00:00,114.02136,3.550008,109.937065,120.43213
1951-04-04 12:00:00,203.05559,1.5481235,201.50844,205.9403
1951-04-05 12:00:00,185.3141,3.706403,179.7835,191.28812
1951-04-06 12:00:00,141.67664,2.0546207,137.99506,144.70703
1951-04-07 12:00:00,109.11544,3.935852,102.718025,115.17172
1951-04-08 12:00:00,103.20237,10.196916,91.57093,119.34083
1951-04-09 12:00:00,101.16936,2.4432697,97.84949,104.29961
1951-04-10 12:00:00,68.34302,3.487161,63.786385,72.55572
1951-04-11 12:00:00,145.33276,5.169128,136.45872,151.79338
1951-04-12 12:00:00,215.91916,1.6283901,213.56277,217.71832
1951-04-13 12:00:00,138.03212,5.5194063,128.74298,146.11313
1951-04-14 12:00:00,138.25522,1.372269,136.17137,140.74243
1951-04-15 12:00:00,195.37466,3.3755991,190.79288,201.947
1951-04-16 12:00:00,215.68484,2.4146268,212.3203,219.27567
1951-04-17 12:00:00,202.59721,3.6952412,196.57042,206.96423
1951-04-18 12:00:00,228.3972,2.320152,223.5094,230.45937
1951-04-19 12:00:00,109.790596,2.5217323,105.418236,113.64621
1951-04-20 12:00:00,169.90666,11.574808,152.98656,187.72763
1951-04-21 12:00:00,207.55528,5.3573437,197.57265,213.13475
1951-04-22 12:00:00,244.21634,1.7572361,242.53671,247.61891
1951-04-23 12:00:00,265.3824,1.6245214,263.47525,268.45004
1951-04-24 12:00:00,266.6836,1.285164,264.19778,268.0219
1951-04-25 12:00:00,272.47888,1.0156442,271.2447,273.88513
1951-04-26 12:00:00,231.37703,2.6204824,226.46024,234.14925
1951-04-27 12:00:00,132.37134,5.55575,123.63382,138.9016
1951-04-28 12:00:00,88.014366,7.1996436,76.80241,98.35533
1951-04-29 12:00:00,87.90085,2.4332113,84.918564,91.518425
1951-04-30 12:00:00,93.95453,2.416549,90.2357,97.52648
1951-05-01 12:00:00,256.00076,2.1032166,251.99422,258.58353
1951-05-02 12:00:00,232.16557,0.97473925,230.2666,233.3841
1951-05-03 12:00:00,128.561,4.323083,120.0859,133.89818
1951-05-04 12:00:00,130.93314,5.4168015,125.40964,141.57614
1951-05-05 12:00:00,99.61536,3.1624658,95.05912,103.94418
1951-05-06 12:00:00,185.02939,4.5199666,178.78328,193.29472
1951-05-07 12:00:00,206.62643,3.018566,202.91333,210.08444
1951-05-08 12:00:00,136.96552,1.8856663,134.02614,139.49425
1951-05-09 12:00:00,142.688,3.442182,136.47795,146.5223
1951-05-10 12:00:00,94.00514,4.3889375,86.87792,100.399506
1951-05-11 12:00:00,265.4969,5.5496483,258.55313,273.4279
1951-05-12 12:00:00,298.6212,2.859199,293.7421,301.48026
1951-05-13 12:00:00,213.69539,4.518896,206.87608,220.59312
1951-05-14 12:00:00,115.869934,4.8062224,108.36489,122.041725
1951-05-15 12:00:00,91.54987,2.0252438,89.044014,95.533844
1951-05-16 12:00:00,152.57169,2.9007008,147.87509,156.73485
1951-05-17 12:00:00,178.61792,3.8495345,170.76254,183.48593
1951-05-18 12:00:00,163.71432,4.1494427,155.06573,167.64914
1951-05-19 12:00:00,280.82202,7.627294,270.13425,290.35052
1951-05-20 12:00:00,255.94757,4.9329753,248.31161,262.02274
1951-05-21 12:00:00,123.37457,1.5889236,121.057396,126.01993
1951-05-22 12:00:00,171.46915,5.7077274,164.6818,181.66318
1951-05-23 12:00:00,149.50128,4.5788975,141.2914,156.17822
1951-05-24 12:00:00,281.41064,3.824694,275.33032,285.9992
1951-05-25 12:00:00,236.342,3.3077855,231.70497,240.57681
1951-05-26 12:00:00,164.42055,2.4198697,161.0775,166.82697
1951-05-27 12:00:00,83.64285,3.3727822,80.38526,90.83715
1951-05-28 12:00:00,98.65224,3.6170022,92.81285,102.985176
1951-05-29 12:00:00,112.38791,4.0853896,106.86636,118.72354
1951-05-30 12:00:00,188.3772,7.1957917,173.78035,195.94876
1951-05-31 12:00:00,328.55255,2.6784673,324.52112,332.13586
1951-06-01 12:00:00,319.11258,5.4587216,311.40887,327.415
1951-06-02 12:00:00,178.5115,3.699796,173.62167,183.90666
1951-06-03 12:00:00,116.66375,2.9642355,112.83497,122.268936
1951-06-04 12:00:00,158.3099,6.303022,149.45663,166.16403
1951-06-05 12:00:00,174.19562,8.403269,159.73668,186.02356
1951-06-06 12:00:00,239.57306,5.558695,231.30202,247.40558
1951-06-07 12:00:00,254.82385,9.617311,238.76608,270.9075
1951-06-08 12:00:00,274.99823,2.7007263,271.43176,279.60812
1951-06-09 12:00:00,305.07788,1.9933554,301.8464,308.67206
1951-06-10 12:00:00,150.22382,1.6214476,146.97783,151.58514
1951-06-11 12:00:00,230.4405,7.443342,221.6712,241.27986
1951-06-12 12:00:00,236.63628,6.323115,227.88873,244.99951
1951-06-13 12:00:00,119.05685,6.2939615,110.207634,127.68406
1951-06-14 12:00:00,296.29074,1.5706472,294.2291,298.6692
1951-06-15 12:00:00,246.61444,4.5298996,239.05292,252.46416
1951-06-16 12:00:00,130.29192,4.4105225,122.256935,135.86319
1951-06-17 12:00:00,200.83803,5.234257,195.22997,210.44904
1951-06-18 12:00:00,100.52186,3.6960824,95.4356,105.88707
1951-06-19 12:00:00,155.6265,4.3244176,150.01253,161.84814
1951-06-20 12:00:00,241.96155,5.5769873,234.89885,251.37724
1951-06-21 12:00:00,300.53955,2.8065727,296.59152,305.22757
1951-06-22 12:00:00,205.94572,4.787878,198.84665,214.30363
1951-06-23 12:00:00,202.47679,1.1867259,201.03015,204.32787
1951-06-24 12:00:00,143.46152,3.3885229,138.56776,147.0857
1951-06-25 12:00:00,142.85692,4.914924,137.29085,150.11096
1951-06-26 12:00:00,207.25081,5.794487,199.78204,216.42447
1951-06-27 12:00:00,100.7581,2.9930453,97.93897,105.87099
1951-06-28 12:00:00,151.58965,6.013178,144.08775,160.87581
1951-06-29 12:00:00,168.80127,6.99987,158.47238,179.24263
1951-06-30 12:00:00,123.40012,2.0216386,121.35151,127.52381
1951-07-01 12:00:00,187.82811,2.139054,185.76894,192.46677
1951-07-02 12:00:00,273.0278,2.2566147,269.88016,275.43988
1951-07-03 12:00:00,160.94412,2.1431081,157.94897,163.75752
1951-07-04 12:00:00,124.870926,6.1100693,115.541534,134.46536
1951-07-05 12:00:00,180.60388,4.588567,174.15794,188.99802
1951-07-06 12:00:00,178.84691,3.6627836,175.22609,186.40375
1951-07-07 12:00:00,270.39774,3.062709,266.2116,274.85294
1951-07-08 12:00:00,245.18256,3.854579,238.3703,249.55363
1951-07-09 12:00:00,202.17722,5.7504115,193.36232,209.92268
1951-07-10 12:00:00,263.1531,3.3362033,257.90536,267.11188
1951-07-11 12:00:00,279.1597,3.1236198,274.30005,284.44186
1951-07-12 12:00:00,205.12268,4.580217,199.1834,211.44063
1951-07-13 12:00:00,224.21443,1.8055785,220.53845,226.06792
1951-07-14 12:00:00,107.00126,1.6970451,103.678276,108.60797
1951-07-15 12:00:00,91.85107,2.6221333,88.36693,95.353836
1951-07-16 12:00:00,137.78891,3.2082057,135.1455,143.46509
1951-07-17 12:00:00,296.02786,3.7537732,292.7791,302.95978
1951-07-18 12:00:00,123.89867,2.2324457,121.10231,128.16666
1951-07-19 12:00:00,186.40358,4.0985293,178.20059,190.74136
1951-07-20 12:00:00,138.49374,3.00841,133.80128,143.44872
1951-07-21 12:00:00,176.62398,5.896492,168.73299,188.30554
1951-07-22 12:00:00,279.40448,2.09292,276.49832,282.76633
1951-07-23 12:00:00,172.57173,4.223164,167.17271,178.61426
1951-07-24 12:00:00,150.82387,3.1200817,145.2984,156.02444
1951-07-25 12:00:00,88.84848,3.3115973,84.12837,94.98367
1951-07-26 12:00:00,166.70288,14.709018,147.28009,191.43459
1951-07-27 12:00:00,224.09329,3.6322832,219.22849,229.76418
1951-07-28 12:00:00,250.38329,2.4251752,246.64706,253.7256
1951-07-29 12:00:00,196.71532,2.221735,193.9297,200.91125
1951-07-30 12:00:00,233.68399,1.6679531,230.14777,235.3464
1951-07-31 12:00:00,268.8258,3.0519693,264.37543,272.3142
1951-08-01 12:00:00,206.4842,2.039429,203.38661,210.08086
1951-08-02 12:00:00,218.3346,5.688286,208.50002,224.87114
1951-08-03 12:00:00,138.70818,4.487315,133.40472,146.74074
1951-08-04 12:00:00,184.06189,3.6846726,177.91808,189.32443
1951-08-05 12:00:00,170.56053,4.257055,166.6542,179.45906
1951-08-06 12:00:00,269.6883,1.3943831,267.82742,271.34125
1951-08-07 12:00:00,143.00084,2.285123,139.55879,146.37518
1951-08-08 12:00:00,85.608055,1.4367766,83.28067,87.38588
1951-08-09 12:00:00,145.44504,3.0395162,141.78957,150.02919
1951-08-10 12:00:00,99.938774,7.3329086,92.92516,115.34392
1951-08-11 12:00:00,138.71432,3.3671758,134.4567,143.83151
1951-08-12 12:00:00,171.12401,1.1733651,169.5449,173.1213
1951-08-13 12:00:00,216.35219,2.9036162,213.20886,221.41702
1951-08-14 12:00:00,148.6363,2.5495121,144.5765,152.35042
1951-08-15 12:00:00,122.3707,5.6654134,112.057304,129.61084
1951-08-16 12:00:00,193.70361,4.387127,187.9452,199.07928
1951-08-17 12:00:00,174.97972,2.9306028,171.05492,179.18582
1951-08-18 12:00:00,161.29614,3.3864975,156.20201,166.4133
1951-08-19 12:00:00,226.87738,5.119473,218.12315,233.21448
1951-08-20 12:00:00,75.13118,0.73321337,74.31575,76.59433
1951-08-21 12:00:00,54.75942,2.9484217,50.615295,59.681705
1951-08-22 12:00:00,104.37147,4.3998346,97.2894,110.267235
1951-08-23 12:00:00,137.2828,4.1881366,131.7599,144.21008
1951-08-24 12:00:00,178.27858,3.0252917,175.7536,184.74309
1951-08-25 12:00:00,177.32877,4.8458233,170.15399,183.40337
1951-08-26 12:00:00,135.17989,2.1023297,131.52289,137.59383
1951-08-27 12:00:00,190.27077,3.1014993,187.20053,196.5998
1951-08-28 12:00:00,83.24381,1.8020538,80.90814,86.84879
1951-08-29 12:00:00,233.84097,2.4121935,229.44928,236.39992
1951-08-30 12:00:00,227.07993,3.327299,221.74661,230.94312
1951-08-31 12:00:00,80.89642,2.7903802,76.08938,84.9158
1951-09-01 12:00:00,140.84816,3.6866922,135.51561,145.20119
1951-09-02 12:00:00,87.780594,3.2506585,84.91026,94.5856
1951-09-03 12:00:00,50.993507,2.6039155,47.19856,54.46074
1951-09-04 12:00:00,167.39456,2.9038904,162.61096,171.14183
1951-09-05 12:00:00,200.48116,3.754211,196.86967,207.62439
1951-09-06 12:00:00,227.1259,3.6413152,223.01056,231.13615
1951-09-07 12:00:00,178.91765,5.6181183,170.93735,189.50652
1951-09-08 12:00:00,126.17667,2.3843782,121.8828,128.91748
1951-09-09 12:00:00,172.8851,3.3663745,166.50856,177.1152
1951-09-10 12:00:00,206.46658,3.0104327,201.26755,209.7764
1951-09-11 12:00:00,184.33678,3.374353,177.89175,187.64874
1951-09-12 12:00:00,172.08598,4.294756,164.63857,176.46031
1951-09-13 12:00:00,180.15071,3.1344128,174.71739,183.8608
1951-09-14 12:00:00,73.5252,1.6437546,71.69843,76.27172
1951-09-15 12:00:00,187.51047,3.3594108,181.86696,190.65614
1951-09-16 12:00:00,106.52687,2.725972,101.39527,109.83746
1951-09-17 12:00:00,93.82352,1.6956514,90.94358,95.538734
1951-09-18 12:00:00,57.84035,1.1860478,56.476643,59.58664
1951-09-19 12:00:00,122.968414,3.8052723,117.564926,130.06818
1951-09-20 12:00:00,111.34404,1.0335641,109.458244,112.73214
1951-09-21 12:00:00,92.7514,1.8338253,89.61696,95.691154
1951-09-22 12:00:00,176.66612,4.32814,169.57175,181.97148
1951-09-23 12:00:00,123.22348,3.0626404,118.24994,127.16131
1951-09-24 12:00:00,104.72418,2.2473657,101.004135,107.03445
1951-09-25 12:00:00,155.99854,3.3922086,149.78117,160.02084
1951-09-26 12:00:00,87.007645,3.492666,81.884315,93.22619
1951-09-27 12:00:00,141.0514,2.1960478,136.75456,143.41284
1951-09-28 12:00:00,123.444275,1.2016953,121.31759,124.88193
1951-09-29 12:00:00,64.08854,2.0131822,60.925625,66.5648
1951-09-30 12:00:00,75.525375,5.16532,66.54467,82.91622
1951-10-01 12:00:00,72.53507,5.0963774,63.07326,79.055786
1951-10-02 12:00:00,141.32571,1.7693114,139.1676,144.49316
1951-10-03 12:00:00,164.28186,1.4379448,161.9833,166.07103
1951-10-04 12:00:00,152.37445,2.5084684,148.69849,155.81688
1951-10-05 12:00:00,157.63092,3.1333916,152.4452,160.67528
1951-10-06 12:00:00,77.25212,2.853718,73.01842,81.475204
1951-10-07 12:00:00,140.21255,1.820465,138.2948,143.25653
1951-10-08 12:00:00,149.96854,1.4789851,147.46408,151.47218
1951-10-09 12:00:00,147.96408,1.888674,144.70084,149.71567
1951-10-10 12:00:00,145.09259,2.183599,141.33865,147.14009
1951-10-11 12:00:00,138.99051,1.4121183,136.4034,140.31107
1951-10-12 12:00:00,138.21262,1.5482447,135.5163,140.04395
1951-10-13 12:00:00,135.55284,1.394356,133.17558,137.1739
1951-10-14 12:00:00,134.09824,1.8633428,130.96562,135.9876
1951-10-15 12:00:00,134.88356,1.5345905,132.23045,136.23477
1951-10-16 12:00:00,133.22318,1.4563719,130.5797,134.59903
1951-10-17 12:00:00,125.25204,1.8474903,122.159836,127.45681
1951-10-18 12:00:00,120.344315,4.3979692,113.76625,126.23476
1951-10-19 12:00:00,106.32842,4.1977587,100.30995,112.997345
1951-10-20 12:00:00,99.3696,7.3906045,89.796394,112.85862
1951-10-21 12:00:00,108.706825,1.1551781,107.196815,110.33336
1951-10-22 12:00:00,40.551636,1.7154506,38.124825,42.889507
1951-10-23 12:00:00,36.700703,1.1439478,34.774895,37.79718
1951-10-24 12:00:00,33.716194,1.3688811,31.408356,35.512314
1951-10-25 12:00:00,40.41092,1.9029585,38.104683,42.891407
1951-10-26 12:00:00,47.325665,2.825184,44.093113,51.899574
1951-10-27 12:00:00,108.27932,0.65169156,107.182945,109.264336
1951-10-28 12:00:00,108.56577,2.0992246,105.05708,111.5358
1951-10-29 12:00:00,92.79029,1.1425245,90.60295,94.40372
1951-10-30 12:00:00,57.98581,1.2025907,56.18633,59.842434
1951-10-31 12:00:00,31.530666,0.96590537,30.028524,32.980095
1951-11-01 12:00:00,23.980019,0.30034846,23.643318,24.438068
1951-11-02 12:00:00,35.49507,1.1325023,33.798187,37.29688
1951-11-03 12:00:00,24.158766,0.61261165,23.29318,25.063025
1951-11-04 12:00:00,47.986053,0.9833704,46.379276,49.31184
1951-11-05 12:00:00,46.314503,2.3008435,42.855022,49.839474
1951-11-06 12:00:00,31.81692,0.95157176,30.395992,33.126038
1951-11-07 12:00:00,36.54532,0.8998331,35.30433,37.606
1951-11-08 12:00:00,32.941803,0.8651094,31.686329,33.961277
1951-11-09 12:00:00,40.903503,3.978789,35.240665,46.477364
1951-11-10 12:00:00,55.51264,0.8960354,54.081505,56.82401
1951-11-11 12:00:00,26.747112,0.8646576,25.762587,28.146767
1951-11-12 12:00:00,10.362609,0.13950615,10.157353,10.554092
1951-11-13 12:00:00,14.703055,0.39862296,14.228922,15.508043
1951-11-14 12:00:00,14.1362295,0.16135402,13.912943,14.360129
1951-11-15 12:00:00,21.785658,0.14777589,21.53719,21.971636
1951-11-16 12:00:00,13.499464,0.43208462,13.106286,14.300587
1951-11-17 12:00:00,27.358942,0.5030226,26.634033,27.988194
1951-11-18 12:00:00,44.77961,0.7488138,43.95022,46.033558
1951-11-19 12:00:00,20.322735,0.20164663,19.971525,20.60288
1951-11-20 12:00:00,20.452677,0.8021053,19.161812,21.18694
1951-11-21 12:00:00,18.251682,0.36358854,17.723114,18.811665
1951-11-22 12:00:00,21.890858,2.7018049,18.341105,26.469887
1951-11-23 12:00:00,18.436695,0.2647077,18.078148,18.903418
1951-11-24 12:00:00,6.87249,0.5683307,6.239026,7.932835
1951-11-25 12:00:00,13.086606,0.6388569,12.168935,14.199882
1951-11-26 12:00:00,16.117216,1.6396254,13.563318,18.439695
1951-11-27 12:00:00,18.69581,0.48090827,18.0072,19.548986
1951-11-28 12:00:00,12.926554,0.7237974,12.036994,14.251209
1951-11-29 12:00:00,15.015451,0.52439195,14.254173,15.829301
1951-11-30 12:00:00,7.7179585,0.49457586,7.0301423,8.559714
1951-12-01 12:00:00,13.442424,1.2185211,11.664264,15.288889
1951-12-02 12:00:00,14.256724,1.1818755,12.295328,16.12745
1951-12-03 12:00:00,17.037565,0.44118255,16.513172,17.70324
1951-12-04 12:00:00,6.901063,0.44332072,6.4083123,7.619622
1951-12-05 12:00:00,10.759636,0.47031447,10.019578,11.347278
1951-12-06 12:00:00,14.869509,0.47641048,14.231888,15.475301
1951-12-07 12:00:00,13.114099,0.8710578,11.838075,14.566688
1951-12-08 12:00:00,17.268246,0.53691465,16.25915,17.990545
1951-12-09 12:00:00,13.773133,0.7278731,13.003209,14.803046
1951-12-10 12:00:00,14.406765,0.4088328,13.821051,15.031672
1951-12-11 12:00:00,45.032574,1.7888339,41.710243,47.107437
1951-12-12 12:00:00,21.168972,0.6600981,20.567013,22.330263
1951-12-13 12:00:00,41.36296,0.6439518,40.625393,42.41681
1951-12-14 12:00:00,52.19176,2.6728392,48.110447,55.301502
1951-12-15 12:00:00,27.471102,3.0157275,22.872725,31.907814
1951-12-16 12:00:00,3.1535232,1.0342807,1.7731677,4.4610753
1951-12-17 12:00:00,5.58538,0.5496707,4.833802,6.3573513
1951-12-18 12:00:00,17.824476,2.2782207,15.149837,20.615805
1951-12-19 12:00:00,24.856613,3.8687272,19.511513,30.747894
1951-12-20 12:00:00,44.777813,1.5738945,42.4089,46.28889
1951-12-21 12:00:00,33.534203,3.206207,28.295345,37.257046
1951-12-22 12:00:00,17.026003,1.1495112,15.891345,18.782501
1951-12-23 12:00:00,17.715326,1.8936254,14.879199,19.962896
1951-12-24 12:00:00,46.19287,1.6399821,43.41531,47.852955
1951-12-25 12:00:00,15.170705,0.12920292,14.9497,15.311326
1951-12-26 12:00:00,13.520865,0.57340014,12.856362,14.569051
1951-12-27 12:00:00,15.27368,0.45816225,14.621927,16.016901
1951-12-28 12:00:00,20.0931,1.4730445,18.376076,21.970112
1951-12-29 12:00:00,48.180355,1.1322258,46.513573,49.910637
1951-12-30 12:00:00,12.916355,0.76596725,11.9830885,14.448293
1951-12-31 12:00:00,15.913833,0.19039384,15.750652,16.312618
1952-01-01 12:00:00,15.42049,0.38245568,14.754902,16.01178
1952-01-02 12:00:00,12.876816,1.7464669,10.372197,15.384182
1952-01-03 12:00:00,15.853512,0.5956585,14.9031315,16.559616
1952-01-04 12:00:00,15.740629,0.25927582,15.286792,16.061096
1952-01-05 12:00:00,17.27082,0.23866701,16.862986,17.674307
1952-01-06 12:00:00,31.80492,1.9441373,29.141546,34.96525
1952-01-07 12:00:00,11.377501,1.9258265,8.897899,14.232759
1952-01-08 12:00:00,9.764815,0.71620196,8.766832,11.135697
1952-01-09 12:00:00,15.218395,0.53203136,14.655706,16.306824
1952-01-10 12:00:00,17.383083,0.6576888,16.544044,18.061272
1952-01-11 12:00:00,12.5498295,0.8042333,11.453465,13.670875
1952-01-12 12:00:00,16.84283,0.64714605,16.299093,18.233074
1952-01-13 12:00:00,50.409657,3.554622,44.88459,54.85762
1952-01-14 12:00:00,16.762451,0.47575122,16.153938,17.522839
1952-01-15 12:00:00,13.434948,0.44601515,12.7421665,13.949286
1952-01-16 12:00:00,17.717466,0.6342742,17.082703,18.565575
1952-01-17 12:00:00,20.158634,0.7853672,19.046734,21.33304
1952-01-18 12:00:00,20.102549,0.93873817,19.026943,21.46248
1952-01-19 12:00:00,21.80901,0.51444393,20.813194,22.505672
1952-01-20 12:00:00,31.860468,2.9387453,27.236929,36.34685
1952-01-21 12:00:00,18.670816,0.10993226,18.48612,18.840912
1952-01-22 12:00:00,20.55167,1.6992284,18.077091,23.017675
1952-01-23 12:00:00,21.37052,0.43299225,20.778038,21.992092
1952-01-24 12:00:00,22.857828,1.4887208,21.02585,25.337955
1952-01-25 12:00:00,21.322071,1.3388419,19.922249,23.865585
1952-01-26 12:00:00,24.066458,1.2212629,21.998514,25.713743
1952-01-27 12:00:00,24.094425,0.16008677,23.904306,24.349533
1952-01-28 12:00:00,21.180801,2.608355,17.722202,25.209076
1952-01-29 12:00:00,20.774189,1.4008081,19.26689,22.98253
1952-01-30 12:00:00,20.162224,1.5639235,17.834593,22.238152
1952-01-31 12:00:00,25.65528,0.45389718,25.076672,26.244005
1952-02-01 12:00:00,25.531532,1.7824857,23.22457,27.865158
1952-02-02 12:00:00,25.245544,1.364861,23.84217,27.516087
1952-02-03 12:00:00,36.31645,1.0064564,34.878914,38.10548
1952-02-04 12:00:00,31.302206,1.5675229,29.088058,33.365685
1952-02-05 12:00:00,63.031574,4.286061,55.178658,68.452965
1952-02-06 12:00:00,29.478233,0.64737546,28.63904,30.280823
1952-02-07 12:00:00,23.111267,1.2807138,21.367287,24.716532
1952-02-08 12:00:00,26.4861,1.5087701,24.60912,29.551546
1952-02-09 12:00:00,28.80171,3.084942,24.083147,32.895603
1952-02-10 12:00:00,32.179813,1.0247401,31.111643,33.89583
1952-02-11 12:00:00,32.97182,2.46798,28.850147,36.282097
1952-02-12 12:00:00,77.71683,0.689313,76.73398,78.60966
1952-02-13 12:00:00,88.0578,2.015098,85.78179,91.94275
1952-02-14 12:00:00,65.82529,1.9407489,62.517742,68.84322
1952-02-15 12:00:00,103.27425,2.5451882,99.307144,107.28967
1952-02-16 12:00:00,88.23181,2.071776,85.08759,90.80217
