time,rsds_mean,rsds_stdev,rsds_min,rsds_max
1951-04-12 12:00:00,199.84149,3.0167496,194.77118,204.30785
1951-04-13 12:00:00,104.37275,2.5937045,100.602745,108.362686
1951-04-14 12:00:00,154.77173,2.3136322,151.8665,159.3335
1951-04-15 12:00:00,165.26328,3.743474,160.12134,172.69067
1951-04-16 12:00:00,136.83394,3.2198515,132.28719,142.5218
1951-04-17 12:00:00,198.70044,3.577933,193.65929,203.69444
1951-04-18 12:00:00,216.69913,1.2221901,214.64297,218.64084
1951-04-19 12:00:00,207.17351,2.5432155,203.12277,210.5281
1951-04-20 12:00:00,235.0055,1.9628843,231.64629,238.84381
1951-04-21 12:00:00,244.51213,3.342485,239.44702,249.31941
1951-04-22 12:00:00,247.25183,1.9644088,244.25577,250.60243
1951-04-23 12:00:00,252.93924,1.0629284,251.18451,254.3519
1951-04-24 12:00:00,271.53653,1.093759,269.5086,273.12097
1951-04-25 12:00:00,275.36407,0.6135942,274.55923,276.51306
1951-04-26 12:00:00,224.97318,1.4076105,222.39111,226.60825
1951-04-27 12:00:00,142.00673,4.1797285,135.88727,148.91306
1951-04-28 12:00:00,61.756317,1.2775668,60.02353,64.22924
1951-04-29 12:00:00,144.96867,3.9405944,139.21799,151.70566
1951-04-30 12:00:00,130.91386,5.7319846,122.058876,141.13025
1951-05-01 12:00:00,269.87823,1.1362165,267.82245,271.18954
1951-05-02 12:00:00,258.59625,1.6217752,256.55093,260.7138
1951-05-03 12:00:00,212.47182,2.568876,207.76945,216.84975
1951-05-04 12:00:00,146.93806,4.2202992,140.63658,152.98286
1951-05-05 12:00:00,95.54223,3.5335786,90.25615,101.67447
1951-05-06 12:00:00,200.55199,1.4827898,197.44774,202.98785
1951-05-07 12:00:00,222.28264,11.47159,204.4388,243.69637
1951-05-08 12:00:00,148.72765,1.8847986,145.58691,151.35858
1951-05-09 12:00:00,81.06944,1.9397016,78.0758,83.524635
1951-05-10 12:00:00,215.39893,4.1096096,208.72368,221.03554
1951-05-11 12:00:00,307.03384,0.92016983,306.00058,309.1586
1951-05-12 12:00:00,304.81134,1.0777844,303.25153,306.489
1951-05-13 12:00:00,123.33782,4.217568,117.47012,129.75087
1951-05-14 12:00:00,135.82854,3.4920075,131.63069,143.22905
1951-05-15 12:00:00,100.22128,1.5295367,98.10013,103.21497
1951-05-16 12:00:00,192.57904,3.4058933,187.60132,197.21399
1951-05-17 12:00:00,233.87488,3.0403721,230.10153,240.22404
1951-05-18 12:00:00,257.19232,2.5980992,253.71542,263.42957
1951-05-19 12:00:00,203.97043,18.26057,174.29512,231.33261
1951-05-20 12:00:00,225.23515,9.279565,213.20256,239.73834
1951-05-21 12:00:00,165.9568,2.353585,161.08684,168.37158
1951-05-22 12:00:00,192.6499,1.7014915,190.51831,195.0583
1951-05-23 12:00:00,159.65858,1.354189,157.16454,161.71922
1951-05-24 12:00:00,199.52237,3.1234064,193.1951,202.8188
1951-05-25 12:00:00,217.40645,2.814159,212.09079,221.6028
1951-05-26 12:00:00,141.89435,4.0279284,136.86649,148.56796
1951-05-27 12:00:00,67.02195,1.5485388,63.882977,69.374596
1951-05-28 12:00:00,62.49706,3.3360908,57.411987,67.54878
1951-05-29 12:00:00,145.07329,4.678107,138.68979,153.66382
1951-05-30 12:00:00,259.4272,4.2788105,252.99135,267.88614
1951-05-31 12:00:00,336.12723,3.0765104,331.05276,340.9949
1951-06-01 12:00:00,337.4489,2.879232,333.40805,342.41443
1951-06-02 12:00:00,283.9253,2.7977173,280.18338,289.0949
1951-06-03 12:00:00,142.48647,2.4781258,139.12387,146.52115
1951-06-04 12:00:00,246.95287,5.730994,237.97264,257.78918
1951-06-05 12:00:00,237.48717,9.228227,222.37279,249.7945
1951-06-06 12:00:00,328.07104,3.5000842,322.25,332.2361
1951-06-07 12:00:00,160.24117,3.1835887,154.59047,164.93861
1951-06-08 12:00:00,286.68494,3.3484936,281.9179,291.30725
1951-06-09 12:00:00,316.32053,2.3296716,312.93857,320.20386
1951-06-10 12:00:00,130.83847,2.0895772,127.64652,133.9336
1951-06-11 12:00:00,231.11113,2.8387477,227.407,236.84996
1951-06-12 12:00:00,208.58752,3.5721483,204.17058,215.36392
1951-06-13 12:00:00,115.18044,3.397881,109.8457,121.07115
1951-06-14 12:00:00,264.37674,4.6726108,255.42079,269.72363
1951-06-15 12:00:00,207.9941,2.0303216,203.21709,210.48155
1951-06-16 12:00:00,286.86356,3.9178019,280.96777,293.1975
1951-06-17 12:00:00,194.89438,2.615726,191.11789,198.07413
1951-06-18 12:00:00,79.97253,4.5737944,74.40859,88.061676
1951-06-19 12:00:00,268.4059,2.065259,263.10208,270.3994
1951-06-20 12:00:00,299.70413,2.834933,295.99533,306.84753
1951-06-21 12:00:00,308.49796,0.605154,307.64618,309.75092
1951-06-22 12:00:00,163.5013,1.8878667,161.17516,166.80869
1951-06-23 12:00:00,205.49945,4.2362995,197.40842,209.7565
1951-06-24 12:00:00,139.49257,2.47709,136.31937,144.75682
1951-06-25 12:00:00,248.99512,2.5509403,245.09462,252.44615
1951-06-26 12:00:00,166.08507,2.197805,163.20683,170.90965
1951-06-27 12:00:00,154.42773,3.1060574,149.37422,159.5211
1951-06-28 12:00:00,146.51973,4.4410114,139.57681,153.6575
1951-06-29 12:00:00,124.58624,3.5550158,119.469955,131.21323
1951-06-30 12:00:00,153.47263,2.4299016,150.88968,158.3011
1951-07-01 12:00:00,298.2515,2.2035773,295.43762,302.33014
1951-07-02 12:00:00,210.92647,7.7332273,196.93304,219.93546
1951-07-03 12:00:00,106.37005,1.9431401,103.28783,109.866936
1951-07-04 12:00:00,108.55614,2.2684305,105.65057,112.297806
1951-07-05 12:00:00,205.05943,4.771831,196.76526,212.71951
1951-07-06 12:00:00,90.39623,1.2665983,88.615944,93.275
1951-07-07 12:00:00,228.17043,4.4523478,221.32294,234.00742
1951-07-08 12:00:00,288.17548,2.3126595,284.5712,291.13144
1951-07-09 12:00:00,162.2767,4.098376,156.45137,169.64513
1951-07-10 12:00:00,163.11668,3.4873767,155.10176,167.0113
1951-07-11 12:00:00,250.58931,3.9050617,244.11603,257.883
1951-07-12 12:00:00,265.21188,2.783394,261.21738,269.00015
1951-07-13 12:00:00,256.80435,1.763509,254.0339,259.253
1951-07-14 12:00:00,183.91473,4.7233105,177.44478,192.07596
1951-07-15 12:00:00,52.653667,2.8058283,47.350742,56.370693
1951-07-16 12:00:00,213.05298,3.7488523,206.80801,218.65671
1951-07-17 12:00:00,277.14548,1.415874,274.8649,279.07318
1951-07-18 12:00:00,123.05504,2.1557746,119.63657,125.885864
1951-07-19 12:00:00,178.94661,3.4497886,173.59648,185.11621
1951-07-20 12:00:00,176.6374,2.8917525,171.53537,179.58421
1951-07-21 12:00:00,199.5691,3.914862,190.88956,206.18181
1951-07-22 12:00:00,192.01901,6.6050653,180.65195,201.90166
1951-07-23 12:00:00,187.44786,1.9498832,182.82872,189.42351
1951-07-24 12:00:00,116.186165,2.3078706,110.84431,118.89929
1951-07-25 12:00:00,117.77122,2.0948057,114.15146,120.34392
1951-07-26 12:00:00,131.46062,8.906696,118.31881,145.71849
1951-07-27 12:00:00,222.06354,2.7715337,218.75249,227.8214
1951-07-28 12:00:00,170.2072,2.5287483,166.73608,174.48631
1951-07-29 12:00:00,250.99524,2.037067,247.55817,253.7578
1951-07-30 12:00:00,300.10217,1.0706427,298.84897,302.04355
1951-07-31 12:00:00,225.2547,2.2785225,222.67511,229.8251
1951-08-01 12:00:00,197.88885,2.0458136,194.64627,201.1427
1951-08-02 12:00:00,184.60846,2.206772,182.1347,189.11754
1951-08-03 12:00:00,294.01862,2.7022777,289.21027,298.07782
1951-08-04 12:00:00,195.07738,3.6014695,188.83012,200.2879
1951-08-05 12:00:00,198.2626,2.3383296,194.77638,202.29097
1951-08-06 12:00:00,260.91544,2.0793538,257.45847,263.91486
1951-08-07 12:00:00,204.71497,2.3087237,200.59756,207.79977
1951-08-08 12:00:00,116.35555,3.5815399,112.02711,122.934235
1951-08-09 12:00:00,153.61473,2.5345643,149.60489,156.81664
1951-08-10 12:00:00,182.41815,2.1379094,179.46877,186.26103
1951-08-11 12:00:00,169.34444,1.3487809,166.8218,171.32047
1951-08-12 12:00:00,113.27383,1.621063,110.68145,115.38196
1951-08-13 12:00:00,201.40967,3.658393,195.66092,206.02213
1951-08-14 12:00:00,151.33653,1.5494764,148.46419,153.58675
1951-08-15 12:00:00,110.86938,1.3919011,108.02061,112.91252
1951-08-16 12:00:00,190.12503,1.9849215,186.4042,193.84627
1951-08-17 12:00:00,185.19514,4.783434,178.15895,193.62395
1951-08-18 12:00:00,183.83232,2.1506913,181.42386,188.2724
1951-08-19 12:00:00,198.93657,2.4425762,194.73424,201.86525
1951-08-20 12:00:00,119.82602,3.3145995,115.54935,125.621025
1951-08-21 12:00:00,78.413635,4.9155936,70.48173,87.42069
1951-08-22 12:00:00,213.41621,3.618291,208.34521,218.07613
1951-08-23 12:00:00,179.6122,4.8924065,169.77129,184.56335
1951-08-24 12:00:00,213.56717,1.7687328,211.11429,217.22017
1951-08-25 12:00:00,126.985855,1.4371672,125.20574,129.44824
1951-08-26 12:00:00,181.87975,2.8788857,178.0848,187.66624
1951-08-27 12:00:00,172.26392,1.8828193,169.34216,175.71378
1951-08-28 12:00:00,68.82279,1.0770898,67.44166,70.2078
1951-08-29 12:00:00,220.30635,0.45443565,219.72227,221.23413
1951-08-30 12:00:00,199.06296,0.58430564,198.11504,199.8747
1951-08-31 12:00:00,100.06629,1.8013915,96.821175,102.76134
1951-09-01 12:00:00,150.87337,2.5699935,146.67174,154.27513
1951-09-02 12:00:00,113.35489,3.4116466,109.0357,119.25841
1951-09-03 12:00:00,103.175224,3.8319046,98.03402,110.409996
1951-09-04 12:00:00,89.347855,1.9073557,86.41858,93.16786
1951-09-05 12:00:00,131.60371,1.88333,129.26704,134.22765
1951-09-06 12:00:00,210.98346,1.7024201,208.49734,214.97876
1951-09-07 12:00:00,108.264694,1.8683211,104.45012,110.81653
1951-09-08 12:00:00,161.39372,2.9008267,158.12561,167.54683
1951-09-09 12:00:00,187.63632,1.6586946,184.11652,189.9298
1951-09-10 12:00:00,185.1807,0.49843273,184.59549,186.24141
1951-09-11 12:00:00,142.81693,1.1786216,141.2028,145.62495
1951-09-12 12:00:00,138.56792,3.0380294,132.97038,142.16064
1951-09-13 12:00:00,166.15263,0.9221171,164.33272,167.11745
1951-09-14 12:00:00,95.34781,2.2071211,92.32858,99.87248
1951-09-15 12:00:00,164.75624,2.4820375,161.74123,168.72691
1951-09-16 12:00:00,148.67435,1.1657095,147.01337,151.47339
1951-09-17 12:00:00,123.52194,1.3977431,121.3131,126.50466
1951-09-18 12:00:00,60.44365,0.44572493,59.899532,61.437477
1951-09-19 12:00:00,121.37023,4.294164,114.538414,129.66794
1951-09-20 12:00:00,126.77018,2.6484933,122.28768,130.43942
1951-09-21 12:00:00,80.87354,3.9460192,76.040855,88.80641
1951-09-22 12:00:00,175.68587,1.4406585,173.59464,178.91226
1951-09-23 12:00:00,118.923805,0.41509852,118.261765,119.69339
1951-09-24 12:00:00,94.5882,3.089619,88.90632,98.41206
1951-09-25 12:00:00,151.11319,1.4072112,148.63239,152.7523
1951-09-26 12:00:00,95.12906,0.87077016,93.62989,95.98516
1951-09-27 12:00:00,94.7568,2.4862778,91.123245,98.73858
1951-09-28 12:00:00,102.50641,1.083823,101.28888,104.730934
1951-09-29 12:00:00,128.08672,1.7177198,125.09252,130.49852
1951-09-30 12:00:00,93.7654,3.059368,89.18168,97.69988
1951-10-01 12:00:00,156.97543,1.6205729,154.71332,160.62776
1951-10-02 12:00:00,158.4424,1.0178121,157.24254,160.34656
1951-10-03 12:00:00,125.673134,1.7354581,123.24089,128.56932
1951-10-04 12:00:00,152.55844,2.0130248,148.27023,155.0225
1951-10-05 12:00:00,142.37862,1.8916769,138.73929,145.09827
1951-10-06 12:00:00,119.1624,1.07015,117.55138,120.8688
1951-10-07 12:00:00,127.10183,1.628013,124.663994,129.3456
1951-10-08 12:00:00,142.29712,1.7889555,139.1108,144.87773
1951-10-09 12:00:00,142.234,1.5362413,139.5714,143.79088
1951-10-10 12:00:00,136.3624,1.1774794,134.13258,137.43045
1951-10-11 12:00:00,122.318245,1.1095703,120.24219,124.08326
1951-10-12 12:00:00,133.4831,1.3098865,131.25993,134.60194
1951-10-13 12:00:00,127.82349,1.0775573,126.134895,128.91534
1951-10-14 12:00:00,123.25006,1.2879789,121.228424,124.43756
1951-10-15 12:00:00,127.09754,1.3731976,124.77258,128.41542
1951-10-16 12:00:00,122.524185,1.4521524,119.62385,124.071014
1951-10-17 12:00:00,115.825386,0.76107883,114.848175,117.067154
1951-10-18 12:00:00,74.18038,1.1000082,72.60044,75.87879
1951-10-19 12:00:00,56.545265,2.9483242,50.71619,59.3203
1951-10-20 12:00:00,47.282734,1.9634882,43.814693,50.329052
1951-10-21 12:00:00,63.5622,0.99751,62.44716,65.200745
1951-10-22 12:00:00,44.99111,2.0312822,42.376175,48.04206
1951-10-23 12:00:00,58.147568,3.7056358,52.36802,63.58421
1951-10-24 12:00:00,74.44677,3.7316823,67.7331,79.4542
1951-10-25 12:00:00,70.495445,1.1048598,69.02363,72.310005
1951-10-26 12:00:00,89.64259,0.9947311,87.72512,91.21352
1951-10-27 12:00:00,100.09318,1.778171,95.89315,102.11802
1951-10-28 12:00:00,94.686874,0.8400468,92.794365,95.63293
1951-10-29 12:00:00,71.924805,1.2037003,69.4249,73.843414
1951-10-30 12:00:00,55.8925,0.62735623,54.83433,57.116047
1951-10-31 12:00:00,27.15921,0.56892455,26.097712,27.98799
1951-11-01 12:00:00,21.151436,0.9381024,19.765436,22.852655
1951-11-02 12:00:00,23.123264,0.6816944,22.3825,24.324146
1951-11-03 12:00:00,20.29425,0.1925798,19.978203,20.56959
1951-11-04 12:00:00,55.464462,3.2448719,50.69371,60.203217
1951-11-05 12:00:00,32.182632,0.5805059,31.399263,33.171837
1951-11-06 12:00:00,24.721561,0.18523753,24.297813,24.944645
1951-11-07 12:00:00,24.112637,0.8805296,22.667404,25.630636
1951-11-08 12:00:00,45.841827,1.7860578,43.41832,48.746555
1951-11-09 12:00:00,50.436813,0.6495523,49.52322,51.90872
1951-11-10 12:00:00,47.701267,0.78747314,46.598892,49.149384
1951-11-11 12:00:00,23.88357,0.5342878,23.098663,24.820875
1951-11-12 12:00:00,7.633478,0.12749816,7.440947,7.8571515
1951-11-13 12:00:00,4.9764524,0.6184662,4.0867915,5.8539977
1951-11-14 12:00:00,13.167191,0.41327086,12.559759,13.868884
1951-11-15 12:00:00,21.074547,0.9294911,19.454035,22.637941
1951-11-16 12:00:00,16.033625,0.15190345,15.7161455,16.226913
1951-11-17 12:00:00,35.81681,2.2257295,33.091724,40.038715
1951-11-18 12:00:00,39.02075,0.59550405,38.470455,40.203102
1951-11-19 12:00:00,18.19744,0.3049862,17.82967,18.84249
1951-11-20 12:00:00,22.656849,1.0867332,21.343864,24.304707
1951-11-21 12:00:00,18.878727,0.4963765,18.065266,19.784386
1951-11-22 12:00:00,18.171003,0.9565465,16.936766,19.722395
1951-11-23 12:00:00,19.105654,0.14382926,18.855904,19.377289
1951-11-24 12:00:00,2.43279,0.28277177,2.1164978,2.9399667
1951-11-25 12:00:00,14.139926,0.5158175,12.965002,14.930058
1951-11-26 12:00:00,27.19873,1.4138418,25.471712,29.734173
1951-11-27 12:00:00,15.707436,0.435122,14.946965,16.273628
1951-11-28 12:00:00,12.40976,0.31058013,11.89507,12.949573
1951-11-29 12:00:00,14.585253,0.25441426,14.164779,15.109025
1951-11-30 12:00:00,8.849112,0.4584251,8.341536,9.61157
1951-12-01 12:00:00,30.218283,1.2656186,27.763746,31.90316
1951-12-02 12:00:00,32.694366,1.076481,30.941948,35.01427
1951-12-03 12:00:00,28.515007,2.1379666,25.127357,31.612411
1951-12-04 12:00:00,4.5363045,0.31211546,4.0077357,5.1130767
1951-12-05 12:00:00,5.6000667,0.49649736,4.6400504,6.3262477
1951-12-06 12:00:00,8.723836,0.49035335,7.964977,9.583264
1951-12-07 12:00:00,37.139503,1.1275666,35.488533,38.901573
1951-12-08 12:00:00,12.414346,0.31416056,12.053785,12.987258
1951-12-09 12:00:00,26.916683,0.74386716,25.897953,28.236433
1951-12-10 12:00:00,12.432012,0.20017433,12.134095,12.774053
1951-12-11 12:00:00,39.338448,1.7484117,36.476177,41.658993
1951-12-12 12:00:00,20.80506,1.267551,18.633818,22.672106
1951-12-13 12:00:00,26.774628,1.004651,25.17772,28.644154
1951-12-14 12:00:00,38.858143,0.6787497,37.873905,39.656693
1951-12-15 12:00:00,12.341806,0.30555993,11.939794,13.126906
1951-12-16 12:00:00,1.6853225,0.09681705,1.5258583,1.833625
1951-12-17 12:00:00,2.0448754,0.48777145,1.0921072,2.7602572
1951-12-18 12:00:00,10.742544,0.43217131,10.100761,11.581261
1951-12-19 12:00:00,10.717787,0.2793342,10.331932,11.133301
1951-12-20 12:00:00,38.861378,0.57568455,37.938583,39.607536
1951-12-21 12:00:00,7.5028286,0.88406676,6.3561883,9.130627
1951-12-22 12:00:00,20.713068,0.95658857,19.157043,22.401876
1951-12-23 12:00:00,9.756571,0.35649735,9.144536,10.390789
1951-12-24 12:00:00,30.316967,0.75147986,29.04331,31.514622
1951-12-25 12:00:00,7.9462485,0.3861392,7.3957796,8.46845
1951-12-26 12:00:00,10.247416,0.20092537,9.868051,10.610122
1951-12-27 12:00:00,13.87086,0.17663929,13.612575,14.196107
1951-12-28 12:00:00,34.271755,0.8020632,32.947277,35.6517
1951-12-29 12:00:00,36.227463,0.9872717,34.084663,37.37513
1951-12-30 12:00:00,11.497499,0.39581475,10.935167,12.072331
1951-12-31 12:00:00,28.613907,0.60337603,27.343029,29.3925
1952-01-01 12:00:00,13.911713,0.07721059,13.799255,14.08345
1952-01-02 12:00:00,22.933474,0.66750115,21.308588,23.804705
1952-01-03 12:00:00,28.873352,1.1929015,26.096355,30.603905
1952-01-04 12:00:00,18.38062,0.5992313,17.260626,19.452131
1952-01-05 12:00:00,32.05889,1.4245313,29.73238,34.6671
1952-01-06 12:00:00,15.054247,0.20312022,14.806737,15.487543
1952-01-07 12:00:00,7.0389194,0.6737726,5.9060054,8.144412
1952-01-08 12:00:00,11.885054,0.503938,11.213345,12.722529
1952-01-09 12:00:00,13.69448,0.31912425,12.999286,14.230457
1952-01-10 12:00:00,19.096315,0.8984832,17.304157,20.243067
1952-01-11 12:00:00,18.513874,0.46424654,17.428764,19.033058
1952-01-12 12:00:00,17.711031,0.56324863,16.878256,18.750408
1952-01-13 12:00:00,41.71887,0.7941129,40.229576,42.82668
1952-01-14 12:00:00,27.145388,1.2090386,25.300276,28.816376
1952-01-15 12:00:00,11.588873,0.16988455,11.3410425,11.816963
1952-01-16 12:00:00,16.245054,0.4442822,15.6138525,17.140324
1952-01-17 12:00:00,21.591322,0.5297302,20.731989,22.326628
1952-01-18 12:00:00,18.743225,0.7790864,17.175344,20.030542
1952-01-19 12:00:00,23.019825,0.96268773,21.852087,24.718887
1952-01-20 12:00:00,16.418722,0.46239725,15.816814,17.57198
1952-01-21 12:00:00,15.033704,0.09436289,14.852788,15.164262
1952-01-22 12:00:00,16.96555,0.5675569,16.075714,17.908508
1952-01-23 12:00:00,17.50071,0.17325993,17.245407,17.752855
1952-01-24 12:00:00,19.11201,0.22747296,18.893059,19.605282
1952-01-25 12:00:00,25.249352,0.8724308,23.566025,26.74266
1952-01-26 12:00:00,21.87957,0.45493698,21.13068,22.498854
1952-01-27 12:00:00,22.134108,0.18898593,21.877098,22.42624
1952-01-28 12:00:00,25.359652,1.1116116,23.592964,27.14014
1952-01-29 12:00:00,20.61,0.46300793,19.65175,21.488802
1952-01-30 12:00:00,21.970856,1.1190662,19.976427,23.711267
1952-01-31 12:00:00,20.033503,0.46083277,19.136082,20.791954
1952-02-01 12:00:00,27.030565,0.6389276,25.884714,28.08784
1952-02-02 12:00:00,27.783943,1.1403482,25.554705,29.329346
1952-02-03 12:00:00,22.487673,0.7140755,21.138916,23.259674
1952-02-04 12:00:00,25.309689,0.57776845,24.563902,26.262724
1952-02-05 12:00:00,73.2583,1.700436,70.81843,75.81199
1952-02-06 12:00:00,20.986614,0.20394252,20.611872,21.369972
1952-02-07 12:00:00,21.565945,0.42302278,20.886292,22.0612
1952-02-08 12:00:00,48.415985,0.8964452,46.567493,49.433628
1952-02-09 12:00:00,61.178185,1.1547651,59.667835,63.373516
1952-02-10 12:00:00,28.007973,0.3387033,27.38658,28.475962
1952-02-11 12:00:00,74.09178,0.7674429,72.8122,74.99271
1952-02-12 12:00:00,82.78523,1.7180842,79.60985,85.645935
1952-02-13 12:00:00,35.95646,2.0559897,32.751537,39.45736
1952-02-14 12:00:00,53.51175,0.8194285,51.853184,54.544853
1952-02-15 12:00:00,77.231926,1.5777152,74.732376,79.12175
